%eval_id interface             kd             pw             uv              q              t 
53             bat          33.75           0.01     15577224.8        3153.35            1.1 
54             bat         49.875           0.01     15577224.8         3700.2              1 
55             bat             66           0.01     15577224.8        4222.65            0.9 
56             bat            1.5           0.02     15577224.8        1046.24              5 
57             bat         17.625           0.02     15577224.8        2385.32            1.3 
58             bat          33.75           0.02     15577224.8        3153.25              1 
59             bat         49.875           0.02     15577224.8        3727.17            0.8 
60             bat             66           0.02     15577224.8         4351.9            0.7 
61             bat            1.5           0.03     15577224.8        1036.59            4.8 
62             bat         17.625           0.03     15577224.8        2412.42            1.2 
63             bat          33.75           0.03     15577224.8        3170.67            0.9 
64             bat         49.875           0.03     15577224.8        3749.66            0.8 
65             bat             66           0.03     15577224.8        4259.26            0.7 
66             bat            1.5           0.04     15577224.8        1037.62            4.7 
67             bat         17.625           0.04     15577224.8        2405.35            1.2 
68             bat          33.75           0.04     15577224.8        3166.34            0.9 
69             bat         49.875           0.04     15577224.8        3738.76            0.8 
70             bat             66           0.04     15577224.8        4263.57            0.7 
71             bat            1.5           0.05     15577224.8        1034.53            4.5 
72             bat         17.625           0.05     15577224.8        2399.87            1.2 
73             bat          33.75           0.05     15577224.8        3138.64            0.9 
74             bat         49.875           0.05     15577224.8        3728.95            0.8 
75             bat             66           0.05     15577224.8        4249.75            0.7 
76             bat            1.5           0.01     16430837.2         980.01            6.2 
77             bat         17.625           0.01     16430837.2        2261.34            1.3 
78             bat          33.75           0.01     16430837.2        2945.86              1 
79             bat         49.875           0.01     16430837.2        3515.75            0.9 
80             bat             66           0.01     16430837.2        4006.21            0.8 
81             bat            1.5           0.02     16430837.2         984.31            4.9 
82             bat         17.625           0.02     16430837.2        2251.85            1.2 
83             bat          33.75           0.02     16430837.2        2981.01            0.9 
84             bat         49.875           0.02     16430837.2        3512.05            0.8 
85             bat             66           0.02     16430837.2        4073.78            0.7 
86             bat            1.5           0.03     16430837.2         986.96            4.7 
87             bat         17.625           0.03     16430837.2        2266.53            1.1 
88             bat          33.75           0.03     16430837.2        2936.23            0.9 
89             bat         49.875           0.03     16430837.2        3533.59            0.7 
90             bat             66           0.03     16430837.2        3947.14            0.7 
91             bat            1.5           0.04     16430837.2            988            4.6 
92             bat         17.625           0.04     16430837.2        2262.11            1.1 
93             bat          33.75           0.04     16430837.2        2930.03            0.9 
94             bat         49.875           0.04     16430837.2        3524.42            0.7 
95             bat             66           0.04     16430837.2        3980.81            0.6 
96             bat            1.5           0.05     16430837.2         980.61            4.5 
97             bat         17.625           0.05     16430837.2        2259.19            1.1 
98             bat          33.75           0.05     16430837.2        2906.92            0.9 
99             bat         49.875           0.05     16430837.2        3514.71            0.7 
100            bat             66           0.05     16430837.2        3993.92            0.6 
101            bat            1.5           0.01     17284449.6         927.04            6.1 
102            bat         17.625           0.01     17284449.6        2104.84            1.2 
103            bat          33.75           0.01     17284449.6        2742.16              1 
104            bat         49.875           0.01     17284449.6         3268.6            0.9 
105            bat             66           0.01     17284449.6        3723.31            0.8 
106            bat            1.5           0.02     17284449.6         921.58            4.8 
107            bat         17.625           0.02     17284449.6        2102.09            1.1 
108            bat          33.75           0.02     17284449.6        2774.82            0.9 
109            bat         49.875           0.02     17284449.6        3266.84            0.8 
110            bat             66           0.02     17284449.6        3798.53            0.7 
111            bat            1.5           0.03     17284449.6         932.19            4.6 
112            bat         17.625           0.03     17284449.6        2106.12              1 
113            bat          33.75           0.03     17284449.6        2745.59            0.8 
114            bat         49.875           0.03     17284449.6        3282.25            0.7 
115            bat             66           0.03     17284449.6        3680.88            0.7 
116            bat            1.5           0.04     17284449.6          932.1            4.5 
117            bat         17.625           0.04     17284449.6        2103.97              1 
118            bat          33.75           0.04     17284449.6         2742.8            0.8 
119            bat         49.875           0.04     17284449.6        3273.76            0.7 
120            bat             66           0.04     17284449.6        3714.92            0.6 
121            bat            1.5           0.05     17284449.6         927.69            4.4 
122            bat         17.625           0.05     17284449.6        2103.33              1 
123            bat          33.75           0.05     17284449.6         2712.5            0.8 
124            bat         49.875           0.05     17284449.6        3264.94            0.7 
125            bat             66           0.05     17284449.6        3715.64            0.6 
