%eval_id interface l_dh           Qp             Tp             Bw             Bd             Tc             Bwbc           Bwac           Bdbc           Bdac           
1        bat        1.2            2.57           360            9.751          1.2            144            0.722          0.988          0.683          0.814          
2        bat        1.24           2.63           360            9.751          1.24           216            1.125          1.375          0.719          0.841          
3        bat        1.28           2.61           396            9.751          1.28           252            1.25           1.451          0.588          0.588          
4        bat        1.32           2.66           432            9.9            1.32           288            1.356          1.558          0.591          0.591          
5        bat        1.36           2.7            396            10.141         1.359          288            1.43           1.655          0.732          0.847          
6        bat        1.4            2.72           396            10.381         1.399          252            1.149          1.402          0.725          0.853          
