%eval_id interface l_ibh          Qp             Tp             Bw             Bd             Tc             Bwbc           Bwac           Bdbc           Bdac           
1        bat        0.2            2.55           5328           9.781          1.3            180            1.058          1.28           0.75           0.86           
2        bat        0.24           2.6            360            9.781          1.3            216            1.186          1.426          0.707          0.829          
3        bat        0.28           2.63           396            9.781          1.3            252            1.35           1.576          0.722          0.838          
4        bat        0.32           2.73           396            9.781          1.3            324            1.576          1.853          0.607          0.747          
5        bat        0.36           2.79           396            9.781          1.3            324            1.518          1.807          0.625          0.768          
6        bat        0.4            2.8            396            9.781          1.3            288            1.332          1.631          0.655          0.805          
