%eval_id interface wt             kd             tu             Qp             Tp             Bw             Bd             Tc             Wbc            Wac            Dbc            Dac            
1        bat        18             1.5            1              804.31         17280          105.561        15.56          24480          15.825         15.926         7.617          7.617          
2        bat        18.25          1.5            1              805.15         17280          105.561        15.56          24480          15.825         15.926         7.617          7.617          
3        bat        18.5           1.5            1              805.15         17280          105.561        15.56          24480          15.825         15.926         7.617          7.617          
4        bat        18.75          1.5            1              805.15         17280          105.561        15.56          24480          15.825         15.926         7.617          7.617          
5        bat        19             1.5            1              804.31         17280          105.561        15.56          24480          15.825         15.926         7.617          7.617          
6        bat        19.25          1.5            1              804.31         17280          105.561        15.56          24480          15.825         15.926         7.617          7.617          
7        bat        19.5           1.5            1              804.31         17280          105.561        15.56          24480          15.825         15.926         7.617          7.617          
8        bat        19.75          1.5            1              805.15         17280          105.561        15.56          24480          15.825         15.926         7.617          7.617          
9        bat        20             1.5            1              805.15         17280          105.561        15.56          24480          15.825         15.926         7.617          7.617          
10       bat        20.25          1.5            1              805.15         17280          105.561        15.56          24480          15.825         15.926         7.617          7.617          
11       bat        20.5           1.5            1              804.31         17280          105.561        15.56          24480          15.825         15.926         7.617          7.617          
12       bat        20.75          1.5            1              804.31         17280          105.561        15.56          24480          15.825         15.926         7.617          7.617          
13       bat        21             1.5            1              805.15         17280          105.561        15.56          24480          15.825         15.926         7.617          7.617          
14       bat        18             6.875          1              1334.87        5040           97.588         15.56          4680           15.069         16.343         8.15           8.784          
15       bat        18.25          6.875          1              1334.87        5040           97.588         15.56          4680           15.069         16.343         8.15           8.784          
16       bat        18.5           6.875          1              1334.87        5040           97.588         15.56          4680           15.069         16.343         8.15           8.784          
17       bat        18.75          6.875          1              1334.87        5040           97.585         15.56          4680           15.069         16.343         8.15           8.784          
18       bat        19             6.875          1              1334.87        5040           97.585         15.56          4680           15.069         16.343         8.15           8.784          
19       bat        19.25          6.875          1              1334.87        5040           97.585         15.56          4680           15.069         16.343         8.15           8.784          
20       bat        19.5           6.875          1              1334.87        5040           97.582         15.56          4680           15.069         16.343         8.15           8.784          
21       bat        19.75          6.875          1              1334.87        5040           97.582         15.56          4680           15.069         16.343         8.15           8.784          
22       bat        20             6.875          1              1334.87        5040           97.579         15.56          4680           15.069         16.343         8.15           8.784          
23       bat        20.25          6.875          1              1334.87        5040           97.579         15.56          4680           15.069         16.343         8.15           8.784          
24       bat        20.5           6.875          1              1334.87        5040           97.579         15.56          4680           15.069         16.343         8.15           8.784          
25       bat        20.75          6.875          1              1334.87        5040           97.576         15.56          4680           15.069         16.343         8.15           8.784          
26       bat        21             6.875          1              1334.87        5040           97.576         15.56          4680           15.069         16.343         8.15           8.784          
27       bat        18             12.25          1              1580.73        4320           99.929         15.56          2880           14.057         16.587         7.644          8.906          
28       bat        18.25          12.25          1              1580.73        4320           99.929         15.56          2880           14.057         16.587         7.644          8.906          
29       bat        18.5           12.25          1              1580.73        4320           99.926         15.56          2880           14.057         16.587         7.644          8.906          
30       bat        18.75          12.25          1              1580.73        4320           99.926         15.56          2880           14.057         16.587         7.644          8.906          
31       bat        19             12.25          1              1580.73        4320           99.923         15.56          2880           14.057         16.587         7.644          8.906          
32       bat        19.25          12.25          1              1580.73        4320           99.923         15.56          2880           14.057         16.587         7.644          8.906          
33       bat        19.5           12.25          1              1580.73        4320           99.92          15.56          2880           14.057         16.587         7.644          8.906          
34       bat        19.75          12.25          1              1580.73        4320           99.92          15.56          2880           14.057         16.587         7.644          8.906          
35       bat        20             12.25          1              1580.74        4320           99.916         15.56          2880           14.057         16.587         7.644          8.906          
36       bat        20.25          12.25          1              1580.74        4320           99.913         15.56          2880           14.057         16.587         7.644          8.906          
37       bat        20.5           12.25          1              1580.74        4320           99.913         15.56          2880           14.057         16.587         7.644          8.906          
38       bat        20.75          12.25          1              1580.74        4320           99.91          15.56          2880           14.057         16.587         7.644          8.906          
39       bat        21             12.25          1              1580.74        4320           99.907         15.56          2880           14.057         16.587         7.644          8.906          
40       bat        18             17.625         1              1834.16        3600           100.858        15.56          2520           17.877         20.208         9.552          10.717         
41       bat        18.25          17.625         1              1834.16        3600           100.855        15.56          2520           17.877         20.208         9.552          10.717         
42       bat        18.5           17.625         1              1834.16        3600           100.855        15.56          2520           17.877         20.208         9.552          10.717         
43       bat        18.75          17.625         1              1834.16        3600           100.852        15.56          2520           17.877         20.208         9.552          10.717         
44       bat        19             17.625         1              1834.16        3600           100.849        15.56          2520           17.877         20.208         9.552          10.717         
45       bat        19.25          17.625         1              1834.17        3600           100.846        15.56          2520           17.877         20.208         9.552          10.717         
46       bat        19.5           17.625         1              1834.17        3600           100.843        15.56          2520           17.877         20.208         9.552          10.717         
47       bat        19.75          17.625         1              1834.17        3600           100.84         15.56          2520           17.877         20.208         9.552          10.717         
48       bat        20             17.625         1              1834.17        3600           100.837        15.56          2520           17.877         20.208         9.552          10.717         
49       bat        20.25          17.625         1              1834.17        3600           100.834        15.56          2520           17.877         20.208         9.552          10.717         
50       bat        20.5           17.625         1              1834.17        3600           100.831        15.56          2520           17.877         20.208         9.552          10.717         
51       bat        20.75          17.625         1              1834.18        3600           100.825        15.56          2520           17.877         20.208         9.552          10.717         
52       bat        21             17.625         1              1834.18        3600           100.822        15.56          2520           17.877         20.208         9.552          10.717         
53       bat        18             23             1              2032.39        3240           101.608        15.56          2160           18.785         21.555         10.007         11.39          
54       bat        18.25          23             1              2032.4         3240           101.605        15.56          2160           18.785         21.555         10.007         11.39          
55       bat        18.5           23             1              2032.4         3240           101.602        15.56          2160           18.785         21.555         10.007         11.39          
56       bat        18.75          23             1              2032.4         3240           101.599        15.56          2160           18.785         21.555         10.007         11.39          
57       bat        19             23             1              2032.4         3240           101.596        15.56          2160           18.785         21.555         10.007         11.39          
58       bat        19.25          23             1              2032.4         3240           101.593        15.56          2160           18.785         21.555         10.007         11.39          
59       bat        19.5           23             1              2032.4         3240           101.59         15.56          2160           18.785         21.555         10.007         11.39          
60       bat        19.75          23             1              2032.41        3240           101.587        15.56          2160           18.785         21.555         10.007         11.39          
61       bat        20             23             1              2032.41        3240           101.584        15.56          2160           18.785         21.555         10.007         11.39          
62       bat        20.25          23             1              2032.41        3240           101.581        15.56          2160           18.785         21.555         10.007         11.39          
63       bat        20.5           23             1              2032.41        3240           101.578        15.56          2160           18.785         21.555         10.007         11.39          
64       bat        20.75          23             1              2032.42        3240           101.572        15.56          2160           18.785         21.555         10.007         11.39          
65       bat        21             23             1              2032.42        3240           101.569        15.56          2160           18.785         21.555         10.007         11.39          
66       bat        18             28.375         1              2214.22        3240           101.934        15.56          1800           17.163         21.373         9.196          11.302         
67       bat        18.25          28.375         1              2214.22        3240           101.934        15.56          1800           17.163         21.373         9.196          11.302         
68       bat        18.5           28.375         1              2214.22        3240           101.931        15.56          1800           17.163         21.373         9.196          11.302         
69       bat        18.75          28.375         1              2214.22        3240           101.931        15.56          1800           17.163         21.373         9.196          11.302         
70       bat        19             28.375         1              2214.23        3240           101.931        15.56          1800           17.163         21.373         9.196          11.302         
71       bat        19.25          28.375         1              2214.23        3240           101.928        15.56          1800           17.163         21.373         9.196          11.302         
72       bat        19.5           28.375         1              2214.23        3240           101.928        15.56          1800           17.163         21.373         9.196          11.302         
73       bat        19.75          28.375         1              2214.23        3240           101.925        15.56          1800           17.163         21.373         9.196          11.302         
74       bat        20             28.375         1              2214.23        3240           101.925        15.56          1800           17.163         21.373         9.196          11.302         
75       bat        20.25          28.375         1              2214.24        3240           101.922        15.56          1800           17.163         21.373         9.196          11.302         
76       bat        20.5           28.375         1              2214.22        3240           101.919        15.56          1800           17.163         21.373         9.196          11.302         
77       bat        20.75          28.375         1              2214.23        3240           101.919        15.56          1800           17.163         21.373         9.196          11.302         
78       bat        21             28.375         1              2214.23        3240           101.916        15.56          1800           17.163         21.373         9.196          11.302         
79       bat        18             33.75          1              2360.11        2880           102.074        15.56          1440           16.923         19.507         9.074          10.366         
80       bat        18.25          33.75          1              2360.12        2880           102.071        15.56          1440           16.923         19.507         9.074          10.366         
81       bat        18.5           33.75          1              2360.12        2880           102.068        15.56          1440           16.923         19.507         9.074          10.366         
82       bat        18.75          33.75          1              2360.13        2880           102.062        15.56          1440           16.923         19.507         9.074          10.366         
83       bat        19             33.75          1              2360.13        2880           102.059        15.56          1440           16.923         19.507         9.074          10.366         
84       bat        19.25          33.75          1              2360.14        2880           102.056        15.56          1440           16.923         19.507         9.074          10.366         
85       bat        19.5           33.75          1              2360.14        2880           102.053        15.56          1440           16.923         19.507         9.074          10.366         
86       bat        19.75          33.75          1              2360.15        2880           102.047        15.56          1440           16.923         19.507         9.074          10.366         
87       bat        20             33.75          1              2360.16        2880           102.044        15.56          1440           16.923         19.507         9.074          10.366         
88       bat        20.25          33.75          1              2360.16        2880           102.038        15.56          1440           16.923         19.507         9.074          10.366         
89       bat        20.5           33.75          1              2360.15        2880           102.035        15.56          1440           16.923         19.507         9.074          10.366         
90       bat        20.75          33.75          1              2360.07        2880           102.029        15.56          1440           16.923         19.507         9.074          10.366         
91       bat        21             33.75          1              2360.07        2880           102.023        15.56          1440           16.923         19.507         9.074          10.366         
92       bat        18             39.125         1              2554.07        2880           102.391        15.56          1440           15.386         22.513         8.306          11.872         
93       bat        18.25          39.125         1              2554.07        2880           102.388        15.56          1440           15.386         22.513         8.306          11.872         
94       bat        18.5           39.125         1              2554.07        2880           102.388        15.56          1440           15.386         22.513         8.306          11.872         
95       bat        18.75          39.125         1              2554.07        2880           102.388        15.56          1440           15.386         22.513         8.306          11.872         
96       bat        19             39.125         1              2554.08        2880           102.388        15.56          1440           15.386         22.513         8.306          11.872         
97       bat        19.25          39.125         1              2554.08        2880           102.385        15.56          1440           15.386         22.513         8.306          11.872         
98       bat        19.5           39.125         1              2554.08        2880           102.385        15.56          1440           15.386         22.513         8.306          11.872         
99       bat        19.75          39.125         1              2554.08        2880           102.385        15.56          1440           15.386         22.513         8.306          11.872         
100      bat        20             39.125         1              2554.08        2880           102.385        15.56          1440           15.386         22.513         8.306          11.872         
101      bat        20.25          39.125         1              2554.08        2880           102.382        15.56          1440           15.386         22.513         8.306          11.872         
102      bat        20.5           39.125         1              2554.08        2880           102.382        15.56          1440           15.386         22.513         8.306          11.872         
103      bat        20.75          39.125         1              2554.08        2880           102.382        15.56          1440           15.386         22.513         8.306          11.872         
104      bat        21             39.125         1              2554.08        2880           102.382        15.56          1440           15.386         22.513         8.306          11.872         
105      bat        18             44.5           1              2674.89        2880           105.988        15.56          1440           17.285         23.808         9.257          12.518         
106      bat        18.25          44.5           1              2674.89        2880           105.988        15.56          1440           17.285         23.808         9.257          12.518         
107      bat        18.5           44.5           1              2674.89        2880           105.988        15.56          1440           17.285         23.808         9.257          12.518         
108      bat        18.75          44.5           1              2674.9         2880           105.988        15.56          1440           17.285         23.808         9.257          12.518         
109      bat        19             44.5           1              2674.9         2880           105.988        15.56          1440           17.285         23.808         9.257          12.518         
110      bat        19.25          44.5           1              2674.9         2880           105.988        15.56          1440           17.285         23.808         9.257          12.518         
111      bat        19.5           44.5           1              2674.9         2880           105.988        15.56          1440           17.285         23.808         9.257          12.518         
112      bat        19.75          44.5           1              2674.91        2880           105.991        15.56          1440           17.285         23.808         9.257          12.518         
113      bat        20             44.5           1              2674.91        2880           105.991        15.56          1440           17.285         23.808         9.257          12.518         
114      bat        20.25          44.5           1              2674.91        2880           105.988        15.56          1440           17.285         23.808         9.257          12.518         
115      bat        20.5           44.5           1              2674.92        2880           105.991        15.56          1440           17.285         23.808         9.257          12.518         
116      bat        20.75          44.5           1              2674.92        2880           105.991        15.56          1440           17.285         23.808         9.257          12.518         
117      bat        21             44.5           1              2674.92        2880           105.991        15.56          1440           17.285         23.808         9.257          12.518         
118      bat        18             49.875         1              2789.74        2520           112.005        15.56          1440           18.873         24.875         10.052         13.052         
119      bat        18.25          49.875         1              2789.75        2520           112.005        15.56          1440           18.873         24.875         10.052         13.052         
120      bat        18.5           49.875         1              2789.75        2520           112.005        15.56          1440           18.873         24.875         10.052         13.052         
121      bat        18.75          49.875         1              2789.75        2520           112.005        15.56          1440           18.873         24.875         10.052         13.052         
122      bat        19             49.875         1              2789.76        2520           112.005        15.56          1440           18.873         24.875         10.052         13.052         
123      bat        19.25          49.875         1              2789.76        2520           112.005        15.56          1440           18.873         24.875         10.052         13.052         
124      bat        19.5           49.875         1              2789.76        2520           112.008        15.56          1440           18.873         24.875         10.052         13.052         
125      bat        19.75          49.875         1              2789.77        2520           112.008        15.56          1440           18.873         24.875         10.052         13.052         
126      bat        20             49.875         1              2789.77        2520           112.008        15.56          1440           18.873         24.875         10.052         13.052         
127      bat        20.25          49.875         1              2789.78        2520           112.008        15.56          1440           18.873         24.875         10.052         13.052         
128      bat        20.5           49.875         1              2789.78        2520           112.008        15.56          1440           18.873         24.875         10.052         13.052         
129      bat        20.75          49.875         1              2789.79        2520           112.008        15.56          1440           18.873         24.875         10.052         13.052         
130      bat        21             49.875         1              2789.79        2520           112.011        15.56          1440           18.873         24.875         10.052         13.052         
131      bat        18             55.25          1              2950.69        2520           118.028        15.56          1080           17.16          21.284         9.196          11.256         
132      bat        18.25          55.25          1              2950.58        2520           118.028        15.56          1080           17.16          21.284         9.196          11.256         
133      bat        18.5           55.25          1              2950.34        2520           118.025        15.56          1080           17.16          21.284         9.196          11.256         
134      bat        18.75          55.25          1              2950.4         2520           118.025        15.56          1080           17.16          21.284         9.196          11.256         
135      bat        19             55.25          1              2950.41        2520           118.028        15.56          1080           17.16          21.284         9.196          11.256         
136      bat        19.25          55.25          1              2950.41        2520           118.028        15.56          1080           17.16          21.284         9.196          11.256         
137      bat        19.5           55.25          1              2950.42        2520           118.028        15.56          1080           17.16          21.284         9.196          11.256         
138      bat        19.75          55.25          1              2950.43        2520           118.028        15.56          1080           17.16          21.284         9.196          11.256         
139      bat        20             55.25          1              2950.44        2520           118.028        15.56          1080           17.16          21.284         9.196          11.256         
140      bat        20.25          55.25          1              2950.44        2520           118.031        15.56          1080           17.16          21.284         9.196          11.256         
141      bat        20.5           55.25          1              2950.45        2520           118.028        15.56          1080           17.16          21.284         9.196          11.256         
142      bat        20.75          55.25          1              2950.44        2520           118.028        15.56          1080           17.16          21.284         9.196          11.256         
143      bat        21             55.25          1              2950.45        2520           118.028        15.56          1080           17.16          21.284         9.196          11.256         
144      bat        18             60.625         1              3072.31        2520           123.621        15.56          1080           18.709         22.43          9.97           11.829         
145      bat        18.25          60.625         1              3072.32        2520           123.621        15.56          1080           18.709         22.43          9.97           11.829         
146      bat        18.5           60.625         1              3072.33        2520           123.621        15.56          1080           18.709         22.43          9.97           11.829         
147      bat        18.75          60.625         1              3072.34        2520           123.621        15.56          1080           18.709         22.43          9.97           11.829         
148      bat        19             60.625         1              3072.35        2520           123.621        15.56          1080           18.709         22.43          9.97           11.829         
149      bat        19.25          60.625         1              3072.36        2520           123.624        15.56          1080           18.709         22.43          9.97           11.829         
150      bat        19.5           60.625         1              3072.37        2520           123.624        15.56          1080           18.709         22.43          9.97           11.829         
151      bat        19.75          60.625         1              3072.38        2520           123.624        15.56          1080           18.709         22.43          9.97           11.829         
152      bat        20             60.625         1              3072.36        2520           123.624        15.56          1080           18.709         22.43          9.97           11.829         
153      bat        20.25          60.625         1              3072.37        2520           123.627        15.56          1080           18.709         22.43          9.97           11.829         
154      bat        20.5           60.625         1              3072.39        2520           123.627        15.56          1080           18.709         22.43          9.97           11.829         
155      bat        20.75          60.625         1              3072.4         2520           123.627        15.56          1080           18.709         22.43          9.97           11.829         
156      bat        21             60.625         1              3072.4         2520           123.627        15.56          1080           18.709         22.43          9.97           11.829         
157      bat        18             66             1              3191.34        2520           129.034        15.56          900            11.729         20.034         6.48           10.631         
