%eval_id interface l_cw           l_dh           l_ibh          l_se           e_kd           Qp             Tp             Bw             Bd             Tc             Bwbc           Bwac           Bdbc           Bdac           
48       bat        1.93           1.128          0.346          0.775          21             2.61           2700           8.699          1.128          684            0.844          0.887          0.716          1.128          
49       bat        1.58           1.176          0.346          0.775          21             2.61           2772           8.635          1.176          756            0.942          0.985          0.719          1.176          
50       bat        1.65           1.176          0.346          0.775          21             2.61           2700           8.705          1.176          756            0.924          0.966          0.722          1.176          
51       bat        1.72           1.176          0.346          0.775          21             2.61           2772           8.775          1.176          756            0.942          0.985          0.722          1.176          
52       bat        1.79           1.176          0.346          0.775          21             2.61           2772           8.845          1.176          756            0.924          0.969          0.722          1.176          
53       bat        1.86           1.176          0.346          0.775          21             2.61           2736           8.915          1.176          756            0.917          0.963          0.722          1.176          
54       bat        1.93           1.176          0.346          0.775          21             2.61           2772           8.986          1.176          792            0.957          1.003          0.719          1.176          
55       bat        1.58           1.224          0.346          0.775          21             2.62           2736           8.925          1.224          828            1.009          1.052          0.719          1.224          
56       bat        1.65           1.224          0.346          0.775          21             2.61           2772           8.995          1.224          864            1.045          1.088          0.719          1.224          
57       bat        1.72           1.224          0.346          0.775          21             2.61           2772           9.065          1.224          1008           1.265          1.308          0.86           1.224          
58       bat        1.79           1.224          0.346          0.775          21             2.61           2736           9.135          1.224          1008           1.265          1.305          0.86           1.224          
59       bat        1.86           1.224          0.346          0.775          21             2.61           2700           9.205          1.224          864            1.039          1.085          0.716          1.224          
60       bat        1.93           1.224          0.346          0.775          21             2.61           2772           9.275          1.224          864            1.033          1.076          0.716          1.224          
61       bat        1.58           1.272          0.346          0.775          21             2.61           2772           9.211          1.271          1116           1.375          1.417          1.271          1.271          
62       bat        1.65           1.272          0.346          0.775          21             2.61           2772           9.281          1.271          1116           1.369          1.408          0.838          1.271          
63       bat        1.72           1.272          0.346          0.775          21             2.61           2772           9.351          1.272          1008           1.259          1.301          0.856          1.271          
64       bat        1.79           1.272          0.346          0.775          21             2.61           2700           9.421          1.271          1008           1.253          1.295          0.856          1.271          
65       bat        1.86           1.272          0.346          0.775          21             2.61           2772           9.491          1.271          1044           1.289          7.532          0.853          1.271          
66       bat        1.93           1.272          0.346          0.775          21             2.61           2772           9.562          1.271          1008           1.253          1.295          0.875          1.271          
67       bat        1.58           1.32           0.346          0.775          21             2.61           2772           9.501          1.32           1044           1.289          7.541          0.853          1.32           
68       bat        1.65           1.32           0.346          0.775          21             2.61           2772           9.571          1.32           1008           1.253          1.292          0.875          1.32           
69       bat        1.72           1.32           0.346          0.775          21             2.61           2772           9.641          1.32           972            1.216          1.256          0.878          1.32           
70       bat        1.79           1.32           0.346          0.775          21             2.61           2736           9.711          1.32           1116           1.362          1.399          0.875          1.32           
71       bat        1.86           1.32           0.346          0.775          21             2.61           2772           9.781          1.32           1116           1.353          1.393          0.85           1.32           
72       bat        1.93           1.32           0.346          0.775          21             2.61           2772           9.851          1.32           1152           1.387          1.43           0.847          1.32           
73       bat        1.58           1.08           0.362          0.775          21             2.61           2772           8.059          1.079          612            0.753          0.802          0.716          1.079          
74       bat        1.65           1.08           0.362          0.775          21             2.61           2772           8.129          1.079          576            0.716          0.762          0.704          1.079          
75       bat        1.72           1.08           0.362          0.775          21             2.61           2772           8.199          1.079          576            0.71           0.756          0.698          0.722          
76       bat        1.79           1.08           0.362          0.775          21             2.61           2700           8.269          1.079          612            0.753          0.796          0.716          1.079          
77       bat        1.86           1.08           0.362          0.775          21             2.61           2772           8.339          1.079          612            0.747          0.789          0.71           1.079          
78       bat        1.93           1.08           0.362          0.775          21             2.62           2772           8.409          1.079          612            0.741          0.783          0.704          1.079          
79       bat        1.58           1.128          0.362          0.775          21             2.61           2772           8.348          1.128          684            0.844          0.887          0.722          1.128          
80       bat        1.65           1.128          0.362          0.775          21             2.61           2772           8.419          1.128          684            0.838          0.881          0.719          1.128          
81       bat        1.72           1.128          0.362          0.775          21             2.61           2736           8.489          1.128          648            0.802          0.847          0.735          1.128          
82       bat        1.79           1.128          0.362          0.775          21             2.61           2772           8.559          1.128          684            0.838          0.881          0.719          1.128          
83       bat        1.86           1.128          0.362          0.775          21             2.61           2772           8.629          1.128          684            0.832          0.875          0.719          1.128          
84       bat        1.93           1.128          0.362          0.775          21             2.62           2772           8.699          1.128          648            0.783          0.829          0.738          0.738          
85       bat        1.58           1.176          0.362          0.775          21             2.61           2772           8.635          1.176          720            0.896          0.942          0.735          1.176          
86       bat        1.65           1.176          0.362          0.775          21             2.61           2772           8.705          1.176          720            0.881          0.924          0.738          1.176          
87       bat        1.72           1.176          0.362          0.775          21             2.61           2772           8.775          1.176          756            0.917          0.966          0.735          1.176          
88       bat        1.79           1.176          0.362          0.775          21             2.61           2772           8.845          1.176          756            0.911          0.96           0.732          1.176          
89       bat        1.86           1.176          0.362          0.775          21             2.62           2772           8.915          1.176          756            0.905          0.954          0.732          1.176          
90       bat        1.93           1.176          0.362          0.775          21             2.62           2736           8.986          1.176          756            0.914          0.96           0.735          1.176          
91       bat        1.58           1.224          0.362          0.775          21             2.62           2772           8.925          1.224          828            0.997          1.042          0.732          1.224          
92       bat        1.65           1.224          0.362          0.775          21             2.61           2772           8.995          1.224          1008           1.259          1.301          0.86           1.224          
93       bat        1.72           1.224          0.362          0.775          21             2.61           2772           9.065          1.224          1008           1.253          1.295          0.86           1.224          
94       bat        1.79           1.224          0.362          0.775          21             2.62           2772           9.135          1.224          828            0.991          1.039          0.728          1.224          
95       bat        1.86           1.224          0.362          0.775          21             2.62           2772           9.205          1.224          864            1.033          1.076          0.725          1.224          
96       bat        1.93           1.224          0.362          0.775          21             2.61           2772           9.275          1.224          972            1.21           1.253          0.872          1.224          
97       bat        1.58           1.272          0.362          0.775          21             2.61           2736           9.211          1.271          1116           1.366          1.405          1.271          1.271          
98       bat        1.65           1.272          0.362          0.775          21             2.61           2772           9.281          1.271          972            1.21           1.253          0.872          1.271          
99       bat        1.72           1.272          0.362          0.775          21             2.61           2772           9.351          1.271          1008           1.247          1.289          0.866          1.271          
100      bat        1.79           1.272          0.362          0.775          21             2.61           2772           9.421          1.271          1116           1.362          1.399          1.271          1.271          
101      bat        1.86           1.272          0.362          0.775          21             2.61           2700           9.491          1.271          1008           1.241          1.283          0.875          1.271          
102      bat        1.93           1.272          0.362          0.775          21             2.61           2772           9.562          1.271          1008           1.241          1.283          0.872          1.271          
103      bat        1.58           1.32           0.362          0.775          21             2.61           2700           9.501          1.32           1008           1.241          1.283          0.875          1.32           
104      bat        1.65           1.32           0.362          0.775          21             2.61           2772           9.571          1.32           1008           1.241          1.283          0.872          1.32           
105      bat        1.72           1.32           0.362          0.775          21             2.61           2772           9.641          1.32           1044           1.274          7.605          0.869          1.32           
106      bat        1.79           1.32           0.362          0.775          21             2.62           2772           9.711          1.32           1116           1.35           1.393          1.32           1.32           
107      bat        1.86           1.32           0.362          0.775          21             2.62           2736           9.781          1.32           1116           1.347          1.387          0.884          1.32           
108      bat        1.93           1.32           0.362          0.775          21             2.61           2772           9.851          1.32           1080           1.314          1.353          0.89           1.32           
109      bat        1.58           1.08           0.378          0.775          21             2.61           2700           8.059          1.079          612            0.738          0.783          0.695          1.073          
110      bat        1.65           1.08           0.378          0.775          21             2.61           2772           8.129          1.079          576            0.704          0.747          0.692          1.055          
111      bat        1.72           1.08           0.378          0.775          21             2.61           2772           8.199          1.079          576            0.698          0.741          0.686          1.052          
112      bat        1.79           1.08           0.378          0.775          21             2.62           2772           8.269          1.079          612            0.735          0.783          0.701          1.073          
113      bat        1.86           1.08           0.378          0.775          21             2.61           2700           8.339          1.079          612            0.728          0.777          0.695          1.07           
114      bat        1.93           1.08           0.378          0.775          21             2.61           2772           8.409          1.079          612            0.738          0.783          0.701          1.073          
115      bat        1.58           1.128          0.378          0.775          21             2.61           2772           8.348          1.128          684            0.826          0.875          0.732          1.128          
116      bat        1.65           1.128          0.378          0.775          21             2.61           2772           8.419          1.128          648            0.789          0.835          0.732          1.128          
117      bat        1.72           1.128          0.378          0.775          21             2.61           2772           8.489          1.128          684            0.829          0.875          0.732          1.128          
118      bat        1.79           1.128          0.378          0.775          21             2.62           2736           8.559          1.128          684            0.808          0.856          0.735          1.128          
119      bat        1.86           1.128          0.378          0.775          21             2.61           2772           8.629          1.128          648            0.774          0.82           0.735          1.128          
120      bat        1.93           1.128          0.378          0.775          21             2.62           2772           8.699          1.128          648            0.768          0.814          0.735          1.128          
121      bat        1.58           1.176          0.378          0.775          21             2.61           2772           8.635          1.176          720            0.872          0.917          0.75           1.176          
122      bat        1.65           1.176          0.378          0.775          21             2.61           2772           8.705          1.176          720            0.866          0.911          0.747          1.176          
123      bat        1.72           1.176          0.378          0.775          21             2.62           2772           8.775          1.176          756            0.905          0.954          0.744          1.176          
124      bat        1.79           1.176          0.378          0.775          21             2.61           2772           8.845          1.176          720            0.869          0.911          0.747          1.176          
125      bat        1.86           1.176          0.378          0.775          21             2.61           2772           8.915          1.176          720            0.863          0.905          0.747          1.176          
126      bat        1.93           1.176          0.378          0.775          21             2.62           2772           8.986          1.176          756            0.899          0.948          0.744          1.176          
127      bat        1.58           1.224          0.378          0.775          21             2.61           2772           8.925          1.224          972            1.21           1.253          0.875          1.224          
128      bat        1.65           1.224          0.378          0.775          21             2.61           2772           8.995          1.224          972            1.21           1.253          0.875          1.224          
129      bat        1.72           1.224          0.378          0.775          21             2.61           2772           9.065          1.224          1008           1.244          1.286          0.869          1.224          
130      bat        1.79           1.224          0.378          0.775          21             2.61           2772           9.135          1.224          1008           1.241          1.283          0.869          1.224          
131      bat        1.86           1.224          0.378          0.775          21             2.61           2772           9.205          1.224          936            1.164          1.21           0.887          1.224          
132      bat        1.93           1.224          0.378          0.775          21             2.61           2736           9.275          1.224          1008           1.241          1.283          0.869          1.224          
133      bat        1.58           1.272          0.378          0.775          21             2.61           2772           9.211          1.271          936            1.164          1.21           0.887          1.271          
134      bat        1.65           1.272          0.378          0.775          21             2.61           2736           9.281          1.271          1008           1.237          1.28           0.869          1.271          
135      bat        1.72           1.272          0.378          0.775          21             2.61           2772           9.351          1.271          936            1.158          1.204          0.893          1.271          
136      bat        1.79           1.272          0.378          0.775          21             2.61           2772           9.421          1.271          972            1.195          1.237          0.887          1.271          
137      bat        1.86           1.272          0.378          0.775          21             2.61           2772           9.491          1.271          972            1.192          1.234          0.887          1.271          
138      bat        1.93           1.272          0.378          0.775          21             2.61           2700           9.562          1.271          1008           1.228          1.271          0.884          1.271          
139      bat        1.58           1.32           0.378          0.775          21             2.61           2736           9.501          1.32           972            1.192          1.234          0.887          1.32           
