%eval_id interface l_se           Qp             Tp             Bw             Bd             Tc             Bwbc           Bwac           Bdbc           Bdac           
1        bat        0.821          2.55           5328           9.781          1.3            252            1.045          1.289          0.671          0.792          
2        bat        0.8574         2.58           432            9.781          1.3            252            1.094          1.335          0.704          0.826          
3        bat        0.8938         2.62           432            9.781          1.3            288            1.332          1.533          0.582          0.582          
4        bat        0.9302         2.65           396            9.781          1.3            252            1.277          1.478          0.597          0.597          
5        bat        0.9666         2.8            360            9.781          1.3            288            1.564          1.85           0.622          0.765          
6        bat        1.003          2.8            360            9.781          1.3            216            1.21           1.43           0.646          0.646          
