%eval_id interface d_tuw          e_kd           p_tauc         Qp             Tp             Bw             Bd             Tc             Bwbc           Bwac           Bdbc           Bdac           
1        bat        17.26          23             0              2.6            2772           9.781          1.3            828            1.265          1.314          0.853          0.875          
2        bat        17.53          23             0              2.6            2772           9.781          1.3            828            1.265          1.314          0.853          0.875          
3        bat        17.8           23             0              2.6            2772           9.781          1.3            828            1.265          1.314          0.853          0.875          
4        bat        18.07          23             0              2.6            2772           9.781          1.3            828            1.265          1.314          0.853          0.875          
5        bat        18.34          23             0              2.6            2772           9.781          1.3            828            1.265          1.314          0.853          0.875          
6        bat        18.61          23             0              2.6            2808           9.781          1.3            828            1.265          1.314          0.853          0.875          
7        bat        18.88          23             0              2.6            2772           9.781          1.3            828            1.265          1.314          0.853          0.875          
8        bat        19.15          23             0              2.6            2772           9.781          1.3            828            1.265          1.314          0.853          0.875          
9        bat        19.42          23             0              2.6            2772           9.781          1.3            828            1.265          1.314          0.853          0.875          
10       bat        19.69          23             0              2.6            2808           9.781          1.3            828            1.265          1.314          0.853          0.875          
11       bat        19.96          23             0              2.6            2808           9.781          1.3            828            1.265          1.314          0.853          0.875          
12       bat        20.23          23             0              2.6            2808           9.781          1.3            792            1.219          1.265          0.829          0.853          
13       bat        20.5           23             0              2.6            2772           9.781          1.3            792            1.219          1.265          0.829          0.853          
14       bat        17.26          43.58333333    0              2.58           5328           9.781          1.3            648            1.497          1.576          0.756          0.796          
15       bat        17.53          43.58333333    0              2.58           5328           9.781          1.3            648            1.497          1.576          0.756          0.796          
16       bat        17.8           43.58333333    0              2.58           5328           9.781          1.3            648            1.497          1.576          0.756          0.796          
17       bat        18.07          43.58333333    0              2.58           5328           9.781          1.3            648            1.497          1.576          0.756          0.796          
18       bat        18.34          43.58333333    0              2.58           5328           9.781          1.3            648            1.497          1.576          0.756          0.796          
19       bat        18.61          43.58333333    0              2.58           5328           9.781          1.3            648            1.5            1.576          0.756          0.796          
20       bat        18.88          43.58333333    0              2.58           5328           9.781          1.3            648            1.5            1.576          0.756          0.796          
21       bat        19.15          43.58333333    0              2.58           5328           9.781          1.3            648            1.5            1.576          0.756          0.796          
22       bat        19.42          43.58333333    0              2.58           5328           9.781          1.3            648            1.5            1.576          0.756          0.796          
23       bat        19.69          43.58333333    0              2.58           5328           9.781          1.3            648            1.5            1.576          0.756          0.796          
24       bat        19.96          43.58333333    0              2.58           5328           9.781          1.3            648            1.5            1.576          0.756          0.796          
25       bat        20.23          43.58333333    0              2.58           5328           9.781          1.3            648            1.5            1.576          0.756          0.796          
26       bat        20.5           43.58333333    0              2.58           5328           9.781          1.3            648            1.5            1.579          0.756          0.796          
27       bat        17.26          64.16666667    0              2.58           5328           9.781          1.3            432            1.298          1.411          0.622          0.622          
28       bat        17.53          64.16666667    0              2.58           5328           9.781          1.3            432            1.298          1.411          0.622          0.622          
29       bat        17.8           64.16666667    0              2.58           5328           9.781          1.3            432            1.298          1.411          0.622          0.622          
30       bat        18.07          64.16666667    0              2.58           5328           9.781          1.3            432            1.298          1.411          0.622          0.622          
31       bat        18.34          64.16666667    0              2.58           5328           9.781          1.3            432            1.298          1.411          0.622          0.622          
32       bat        18.61          64.16666667    0              2.58           5328           9.781          1.3            432            1.298          1.411          0.622          0.622          
33       bat        18.88          64.16666667    0              2.58           5328           9.781          1.3            432            1.298          1.411          0.622          0.622          
34       bat        19.15          64.16666667    0              2.58           5328           9.781          1.3            432            1.298          1.411          0.622          0.622          
35       bat        19.42          64.16666667    0              2.58           5328           9.781          1.3            432            1.301          1.411          0.622          0.622          
36       bat        19.69          64.16666667    0              2.58           5328           9.781          1.3            432            1.301          1.411          0.622          0.622          
37       bat        19.96          64.16666667    0              2.58           5328           9.781          1.3            432            1.301          1.411          0.622          0.622          
38       bat        20.23          64.16666667    0              2.58           5328           9.781          1.3            432            1.301          1.411          0.622          0.622          
39       bat        20.5           64.16666667    0              2.58           5328           9.781          1.3            432            1.301          1.411          0.622          0.622          
40       bat        17.26          84.75          0              2.57           4824           9.781          1.3            288            1.143          1.305          0.802          0.884          
41       bat        17.53          84.75          0              2.57           4824           9.781          1.3            288            1.143          1.305          0.802          0.884          
42       bat        17.8           84.75          0              2.57           4824           9.781          1.3            288            1.143          1.305          0.802          0.884          
43       bat        18.07          84.75          0              2.57           4824           9.781          1.3            288            1.143          1.305          0.802          0.884          
44       bat        18.34          84.75          0              2.56           4824           9.781          1.3            288            1.143          1.305          0.802          0.884          
45       bat        18.61          84.75          0              2.56           4824           9.781          1.3            288            1.143          1.305          0.802          0.884          
46       bat        18.88          84.75          0              2.56           4824           9.781          1.3            288            1.143          1.305          0.802          0.884          
47       bat        19.15          84.75          0              2.56           4284           9.781          1.3            288            1.143          1.308          0.802          0.884          
48       bat        19.42          84.75          0              2.56           4824           9.781          1.3            288            1.143          1.308          0.802          0.884          
49       bat        19.69          84.75          0              2.56           4320           9.781          1.3            288            1.143          1.308          0.802          0.884          
50       bat        19.96          84.75          0              2.56           4320           9.781          1.3            288            1.143          1.308          0.802          0.884          
51       bat        20.23          84.75          0              2.56           4320           9.781          1.3            288            1.143          1.308          0.802          0.884          
52       bat        20.5           84.75          0              2.56           4788           9.781          1.3            288            1.143          1.308          0.805          0.884          
53       bat        17.26          105.3333333    0              2.55           5328           9.781          1.3            216            0.991          1.189          0.814          0.911          
54       bat        17.53          105.3333333    0              2.55           5328           9.781          1.3            216            0.991          1.189          0.814          0.911          
55       bat        17.8           105.3333333    0              2.55           5328           9.781          1.3            216            0.991          1.192          0.814          0.911          
56       bat        18.07          105.3333333    0              2.55           5328           9.781          1.3            216            0.991          1.192          0.814          0.914          
57       bat        18.34          105.3333333    0              2.55           5328           9.781          1.3            216            0.991          1.192          0.814          0.914          
58       bat        18.61          105.3333333    0              2.55           5328           9.781          1.3            216            0.991          1.192          0.814          0.914          
59       bat        18.88          105.3333333    0              2.55           5328           9.781          1.3            216            0.991          1.192          0.814          0.914          
60       bat        19.15          105.3333333    0              2.55           5328           9.781          1.3            216            0.991          1.192          0.814          0.914          
61       bat        19.42          105.3333333    0              2.55           5328           9.781          1.3            216            0.991          1.192          0.814          0.914          
62       bat        19.69          105.3333333    0              2.55           5292           9.781          1.3            216            0.991          1.192          0.814          0.914          
63       bat        19.96          105.3333333    0              2.55           5328           9.781          1.3            216            0.991          1.192          0.814          0.914          
64       bat        20.23          105.3333333    0              2.55           5328           9.781          1.3            216            0.991          1.192          0.814          0.914          
65       bat        20.5           105.3333333    0              2.55           5328           9.781          1.3            216            0.991          1.192          0.814          0.914          
66       bat        17.26          125.9166667    0              2.72           396            9.781          1.3            252            1.308          1.554          0.738          0.86           
67       bat        17.53          125.9166667    0              2.72           396            9.781          1.3            252            1.308          1.554          0.738          0.86           
68       bat        17.8           125.9166667    0              2.72           396            9.781          1.3            252            1.308          1.554          0.738          0.86           
69       bat        18.07          125.9166667    0              2.72           396            9.781          1.3            252            1.308          1.558          0.738          0.863          
70       bat        18.34          125.9166667    0              2.72           396            9.781          1.3            252            1.308          1.558          0.738          0.863          
71       bat        18.61          125.9166667    0              2.72           396            9.781          1.3            252            1.308          1.558          0.738          0.86           
72       bat        18.88          125.9166667    0              2.73           396            9.781          1.3            252            1.308          1.558          0.738          0.86           
73       bat        19.15          125.9166667    0              2.73           396            9.781          1.3            252            1.308          1.558          0.738          0.86           
74       bat        19.42          125.9166667    0              2.73           396            9.781          1.3            252            1.308          1.558          0.738          0.86           
75       bat        19.69          125.9166667    0              2.73           396            9.781          1.3            252            1.308          1.558          0.738          0.86           
76       bat        19.96          125.9166667    0              2.73           396            9.781          1.3            252            1.308          1.558          0.738          0.86           
77       bat        20.23          125.9166667    0              2.73           396            9.781          1.3            252            1.308          1.558          0.738          0.86           
78       bat        20.5           125.9166667    0              2.73           396            9.781          1.3            252            1.308          1.558          0.738          0.863          
79       bat        17.26          146.5          0              2.83           360            9.781          1.3            252            1.49           1.753          0.756          0.887          
80       bat        17.53          146.5          0              2.83           360            9.781          1.3            252            1.49           1.753          0.756          0.887          
81       bat        17.8           146.5          0              2.83           360            9.781          1.3            252            1.49           1.756          0.756          0.887          
82       bat        18.07          146.5          0              2.83           360            9.781          1.3            252            1.49           1.756          0.756          0.887          
83       bat        18.34          146.5          0              2.83           360            9.781          1.3            252            1.49           1.756          0.756          0.887          
84       bat        18.61          146.5          0              2.83           360            9.781          1.3            252            1.49           1.756          0.756          0.887          
85       bat        18.88          146.5          0              2.83           360            9.781          1.3            252            1.49           1.756          0.756          0.887          
