%eval_id interface             kd             pw             uv              w 
1              bat            1.5           0.01       13870000         382.52 
2              bat          33.75           0.01       13870000         371.13 
3              bat             66           0.01       13870000          451.2 
4              bat            1.5           0.03       13870000         382.52 
5              bat          33.75           0.03       13870000         371.77 
6              bat             66           0.03       13870000         450.54 
7              bat            1.5           0.05       13870000         382.52 
8              bat          33.75           0.05       13870000         371.88 
9              bat             66           0.05       13870000         451.06 
10             bat            1.5           0.01     15577224.8         382.52 
11             bat          33.75           0.01     15577224.8         370.61 
12             bat             66           0.01     15577224.8          461.2 
13             bat            1.5           0.03     15577224.8         382.52 
14             bat          33.75           0.03     15577224.8         371.28 
15             bat             66           0.03     15577224.8         460.54 
16             bat            1.5           0.05     15577224.8         382.52 
17             bat          33.75           0.05     15577224.8         371.39 
18             bat             66           0.05     15577224.8         461.06 
19             bat            1.5           0.01     17284449.6         382.52 
20             bat          33.75           0.01     17284449.6         370.11 
21             bat             66           0.01     17284449.6         470.68 
22             bat            1.5           0.03     17284449.6         382.52 
23             bat          33.75           0.03     17284449.6         370.79 
24             bat             66           0.03     17284449.6          470.3 
25             bat            1.5           0.05     17284449.6         382.52 
26             bat          33.75           0.05     17284449.6          370.9 
27             bat             66           0.05     17284449.6         470.56 
