%eval_id interface co             kd             tauc           Qp             Tp             Bw             Tc             Bwbc           Bwac           
1        bat        4000           23             0              0.93415        919.764        3.1146         559.764        0.3807         0.6969         
2        bat        4139.166667    23             0              0.9313         924.768        3.0788         579.744        0.3945         0.6826         
3        bat        4278.333333    23             0              0.92644        929.736        3.0435         599.76         0.4082         0.6688         
4        bat        4417.5         23             0              0.92294        939.744        3.0078         619.74         0.4217         0.6555         
5        bat        4556.666667    23             0              0.91698        944.748        2.972          639.756        0.4351         0.6435         
6        bat        4695.833333    23             0              0.90546        949.752        2.9362         664.74         0.4514         0.6318         
7        bat        4835           23             0              0.89487        959.76         2.8998         684.756        0.4643         0.6213         
8        bat        4974.166667    23             0              0.88206        964.764        2.8633         709.74         0.4801         0.6108         
9        bat        5113.333333    23             0              0.86277        969.732        2.8259         729.756        0.4924         0.6013         
10       bat        5252.5         23             0              0.84573        979.74         2.7877         754.74         0.5074         0.5921         
11       bat        5391.666667    23             0              0.82355        984.744        2.7482         779.76         0.522          0.5836         
12       bat        5530.833333    23             0              0.79576        994.752        2.7073         804.744        0.5361         0.5756         
13       bat        5670           23             0              0.76868        999.756        2.6651         834.768        0.5523         0.5677         
14       bat        4000           43.58333333    0              1.33521        584.748        4.2006         289.764        0.3742         0.6948         
15       bat        4139.166667    43.58333333    0              1.33642        589.752        4.1631         299.736        0.388          0.68           
16       bat        4278.333333    43.58333333    0              1.33687        589.752        4.1267         309.744        0.4018         0.6658         
17       bat        4417.5         43.58333333    0              1.33582        594.756        4.091          319.752        0.4155         0.6522         
18       bat        4556.666667    43.58333333    0              1.33372        599.76         4.0562         329.76         0.4291         0.6392         
19       bat        4695.833333    43.58333333    0              1.32977        604.764        4.0217         344.736        0.4494         0.6277         
20       bat        4835           43.58333333    0              1.3243         609.768        3.9874         354.744        0.4629         0.6166         
21       bat        4974.166667    43.58333333    0              1.31709        614.736        3.953          364.752        0.4762         0.6059         
22       bat        5113.333333    43.58333333    0              1.3085         614.736        3.919          374.76         0.4894         0.5955         
23       bat        5252.5         43.58333333    0              1.2973         619.74         3.8848         384.768        0.5024         0.5864         
24       bat        5391.666667    43.58333333    0              1.2839         624.744        3.8505         394.74         0.5154         0.5774         
25       bat        5530.833333    43.58333333    0              1.26835        629.748        3.8162         404.748        0.5281         0.5686         
26       bat        5670           43.58333333    0              1.24953        639.756        3.7812         419.76         0.547          0.5609         
27       bat        4000           64.16666667    0              1.67905        439.74         4.987          199.764        0.3784         0.6933         
28       bat        4139.166667    64.16666667    0              1.67934        439.74         4.9487         204.768        0.3888         0.6796         
29       bat        4278.333333    64.16666667    0              1.67923        439.74         4.9115         209.736        0.3991         0.6649         
30       bat        4417.5         64.16666667    0              1.67817        444.744        4.8747         219.744        0.4197         0.6509         
31       bat        4556.666667    64.16666667    0              1.67611        444.744        4.8389         224.748        0.43           0.6375         
32       bat        4695.833333    64.16666667    0              1.6719         449.748        4.8035         229.752        0.4403         0.6262         
33       bat        4835           64.16666667    0              1.66715        449.748        4.769          239.76         0.4607         0.6138         
34       bat        4974.166667    64.16666667    0              1.66109        454.752        4.7351         244.764        0.4708         0.6035         
35       bat        5113.333333    64.16666667    0              1.65308        459.756        4.7014         249.768        0.4809         0.5935         
36       bat        5252.5         64.16666667    0              1.64293        464.76         4.6679         259.74         0.501          0.5839         
37       bat        5391.666667    64.16666667    0              1.63079        469.764        4.6346         264.744        0.511          0.5746         
38       bat        5530.833333    64.16666667    0              1.61519        474.732        4.6007         274.752        0.5308         0.5655         
39       bat        5670           64.16666667    0              1.58884        479.736        4.5633         279.756        0.5406         0.5582         
40       bat        4000           84.75          0              1.96345        359.748        5.6205         149.76         0.3718         0.6943         
41       bat        4139.166667    84.75          0              1.96351        359.748        5.5816         154.764        0.3856         0.6794         
42       bat        4278.333333    84.75          0              1.96305        359.748        5.5441         159.732        0.3994         0.6631         
43       bat        4417.5         84.75          0              1.96063        364.752        5.5073         164.736        0.4131         0.6497         
44       bat        4556.666667    84.75          0              1.9579         364.752        5.4711         169.74         0.4269         0.6369         
45       bat        4695.833333    84.75          0              1.95373        364.752        5.4355         174.744        0.4406         0.6246         
46       bat        4835           84.75          0              1.94834        369.756        5.4005         179.748        0.4543         0.6129         
47       bat        4974.166667    84.75          0              1.94011        374.76         5.3657         184.752        0.4679         0.6038         
48       bat        5113.333333    84.75          0              1.93065        374.76         5.3314         189.756        0.4815         0.593          
49       bat        5252.5         84.75          0              1.91779        379.764        5.2969         194.76         0.495          0.5826         
50       bat        5391.666667    84.75          0              1.92077        374.76         5.2694         199.764        0.5085         0.6013         
51       bat        5530.833333    84.75          0              1.9226         379.764        5.2423         204.768        0.5219         0.6203         
52       bat        5670           84.75          0              1.91071        384.768        5.2111         209.736        0.5352         0.6034         
