%eval_id interface co             kd             tc             Qp             Tp             Bw             Bd             Tc             Bwbc           Bwac           Bdbc           Bdac           
1        bat        5000           1.5            1              1007.13489     2.9916         64.53          15.56          1.49437        0.4134         33.398         0.4134         15.56          
2        bat        5833.333333    1.5            1              1011.39972     3.07354        63.1852        15.56          1.57354        0.4836         32.154         0.4836         15.56          
3        bat        6666.666667    1.5            1              1014.78772     3.14854        61.9611        15.56          1.6416         0.5513         31.0271        0.5513         15.56          
4        bat        7500           1.5            1              1017.39819     3.21521        60.8313        15.56          1.70549        0.6216         29.9956        0.6216         15.56          
5        bat        8333.333333    1.5            1              1019.47766     3.2791         59.7857        15.56          1.76243        0.6897         29.0437        0.6897         15.56          
6        bat        9166.666667    1.5            1              1021.04907     3.33743        58.8116        15.56          1.8166         0.7595         28.1594        0.7595         15.56          
7        bat        10000          1.5            1              1022.15051     3.39438        57.8988        15.56          1.8666         0.8282         27.3336        0.8282         15.56          
8        bat        10833.33333    1.5            1              1023.00616     3.44715        57.0411        15.56          1.91382        0.897          26.5588        0.897          15.56          
9        bat        11666.66667    1.5            1              1023.51935     3.49854        56.2309        15.56          1.95965        0.9673         25.8291        0.9673         15.56          
10       bat        12500          1.5            1              1023.84143     3.54715        55.4642        15.56          2.00271        1.0364         25.1397        1.0364         15.56          
11       bat        13333.33333    1.5            1              1023.91467     3.59576        54.736         15.56          2.04437        1.1062         24.4862        1.1062         15.56          
12       bat        14166.66667    1.5            1              1023.90442     3.6416         54.0435        15.56          2.08326        1.1738         23.8653        1.1738         15.56          
13       bat        15000          1.5            1              1023.65735     3.68604        53.3825        15.56          2.12215        1.2437         23.2738        1.2437         15.56          
14       bat        5000           6.875          1              2461.61865     1.04715        125.4936       15.56          0.32771        0.4148         33.3983        0.4148         15.56          
15       bat        5833.333333    6.875          1              2439.29541     1.07354        123.4675       15.56          0.34438        0.4824         32.1541        0.4824         15.56          
16       bat        6666.666667    6.875          1              2418.91211     1.09715        121.6282       15.56          0.35965        0.5521         31.0272        0.5521         15.56          
17       bat        7500           6.875          1              2400.15527     1.11799        119.9412       15.56          0.37354        0.6221         29.9959        0.6221         15.56          
18       bat        8333.333333    6.875          1              2382.8208      1.13882        118.3828       15.56          0.38604        0.6907         29.0441        0.6907         15.56          
19       bat        9166.666667    6.875          1              2366.61816     1.15688        116.9336       15.56          0.39715        0.7563         28.1597        0.7563         15.56          
20       bat        10000          6.875          1              2351.49902     1.17493        115.5795       15.56          0.40826        0.8261         27.3338        0.8261         15.56          
21       bat        10833.33333    6.875          1              2337.37231     1.1916         114.3103       15.56          0.41799        0.8908         26.5594        0.8908         15.56          
22       bat        11666.66667    6.875          1              2324.04126     1.20826        113.1142       15.56          0.4291         0.9687         25.8298        0.9687         15.56          
23       bat        12500          6.875          1              2311.48364     1.22354        111.9848       15.56          0.43743        1.0299         25.1396        1.0299         15.56          
24       bat        13333.33333    6.875          1              2299.51953     1.23743        110.9154       15.56          0.44715        1.1043         24.486         1.1043         15.56          
25       bat        14166.66667    6.875          1              2288.32153     1.25271        109.9009       15.56          0.45549        1.1706         23.8655        1.1706         15.56          
26       bat        15000          6.875          1              2277.59888     1.26521        108.9349       15.56          0.46382        1.2391         23.2747        1.2391         15.56          
27       bat        5000           12.25          1              3265.23877     0.74854        164.5073       15.56          0.18465        0.4152         33.3987        0.4152         15.56          
28       bat        5833.333333    12.25          1              3232.26025     0.7666         162.0238       15.56          0.19299        0.4751         32.154         0.4751         15.56          
29       bat        6666.666667    12.25          1              3202.32349     0.78188        159.8785       15.56          0.20271        0.5537         31.0281        0.5537         15.56          
30       bat        7500           12.25          1              3174.98096     0.79576        157.9391       15.56          0.20965        0.6158         29.9961        0.6158         15.56          
31       bat        8333.333333    12.25          1              3149.76025     0.80826        155.9512       15.56          0.2166         0.6832         29.0442        0.6832         15.56          
32       bat        9166.666667    12.25          1              3126.43848     0.82076        154.2206       15.56          0.22354        0.7558         28.1595        0.7558         15.56          
33       bat        10000          12.25          1              3104.68091     0.83188        152.6048       15.56          0.2291         0.8178         27.3347        0.8178         15.56          
34       bat        10833.33333    12.25          1              3084.44458     0.84299        151.0906       15.56          0.23604        0.9001         26.5602        0.9001         15.56          
35       bat        11666.66667    12.25          1              3065.40283     0.85271        149.6659       15.56          0.24021        0.952          25.8291        0.952          15.56          
36       bat        12500          12.25          1              3047.58887     0.86382        148.3219       15.56          0.24576        1.0242         25.1395        1.0242         15.56          
37       bat        13333.33333    12.25          1              3030.70361     0.87354        147.05         15.56          0.25132        1.0997         24.487         1.0997         15.56          
38       bat        14166.66667    12.25          1              3014.85864     0.88187        145.8445       15.56          0.25549        1.1585         23.8658        1.1585         15.56          
39       bat        15000          12.25          1              2999.71338     0.8916         144.6981       15.56          0.26104        1.2396         23.2745        1.2396         15.56          
40       bat        5000           17.625         1              3886.79028     0.61382        195.5301       15.56          0.12771        0.4045         33.3988        0.4045         15.56          
41       bat        5833.333333    17.625         1              3846.31689     0.62632        192.7875       15.56          0.13465        0.4756         32.1553        0.4756         15.56          
42       bat        6666.666667    17.625         1              3809.66724     0.63882        190.3003       15.56          0.14021        0.5395         31.0275        0.5395         15.56          
43       bat        7500           17.625         1              3776.11572     0.64854        188.022        15.56          0.14576        0.6101         29.9969        0.6101         15.56          
44       bat        8333.333333    17.625         1              3745.39771     0.65965        185.9189       15.56          0.15132        0.6875         29.0442        0.6875         15.56          
45       bat        9166.666667    17.625         1              3716.90869     0.66938        183.9654       15.56          0.15549        0.7502         28.1602        0.7502         15.56          
46       bat        10000          17.625         1              3690.42871     0.67771        182.142        15.56          0.15965        0.8168         27.3348        0.8168         15.56          
47       bat        10833.33333    17.625         1              3665.86182     0.68604        180.4328       15.56          0.16382        0.8875         26.5597        0.8875         15.56          
48       bat        11666.66667    17.625         1              3642.78955     0.69437        178.8264       15.56          0.16799        0.9621         25.8309        0.9621         15.56          
49       bat        12500          17.625         1              3621.13525     0.70132        177.3109       15.56          0.17076        1.014          25.1403        1.014          15.56          
50       bat        13333.33333    17.625         1              3600.56934     0.70965        175.8759       15.56          0.17493        1.0951         24.4885        1.0951         15.56          
51       bat        14166.66667    17.625         1              3581.46729     0.7166         174.5141       15.56          0.17771        1.1513         23.8664        1.1513         15.56          
52       bat        15000          17.625         1              3563.20947     0.72215        173.2217       15.56          0.18188        1.2387         23.2762        1.2387         15.56          
53       bat        5000           23             1              4412.19238     0.53326        221.4539       15.56          0.09854        0.4085         33.3991        0.4085         15.56          
