%eval_id interface mn             Qp             Tp             Bw             Bd             Tc             Bwbc           Bwac           Bdbc           Bdac           
1        bat        0.016          2.65           432            9.781          1.3            288            1.375          1.576          0.594          0.594          
2        bat        0.0194         2.65           432            9.781          1.3            288            1.375          1.576          0.594          0.594          
3        bat        0.0228         2.65           432            9.781          1.3            288            1.375          1.576          0.594          0.594          
4        bat        0.0262         2.65           432            9.781          1.3            288            1.375          1.576          0.594          0.594          
5        bat        0.0296         2.65           432            9.781          1.3            288            1.375          1.576          0.594          0.594          
6        bat        0.033          2.65           432            9.781          1.3            288            1.375          1.576          0.594          0.594          
