%eval_id interface l_cw           Qp             Tp             Bw             Bd             Tc             Bwbc           Bwac           Bdbc           Bdac           
1        bat        1.78           2.6            396            9.751          1.3            252            1.259          1.463          0.591          0.591          
2        bat        1.86           2.61           396            9.751          1.3            252            1.25           1.451          0.588          0.588          
3        bat        1.94           2.65           396            9.751          1.3            288            1.381          1.582          0.594          0.594          
4        bat        2.02           2.66           432            9.821          1.3            288            1.369          1.57           0.594          0.594          
5        bat        2.1            2.66           432            9.9            1.3            288            1.356          1.558          0.591          0.591          
6        bat        2.18           2.67           432            9.979          1.3            288            1.344          1.545          0.588          0.588          
