%eval_id interface cc             ch             cw             se             ph             mn             pd             po             fa             co             kd             tu             Qp             Tp             Bw             Bd             Tc             Bwbc           Bwac           Bdbc           Bdac           
53       bat        0.06           1.2            2.18           0.821          1.1            0.033          0.0001         0.33           0.577          4000           23             0              1.02835        0.21799        3.9254         1.3            0.13882        0.3716         0.7975         0.3716         1.3            
54       bat        0.08           1.2            2.18           0.821          1.1            0.033          0.0001         0.33           0.577          4000           23             0              1.02835        0.21799        3.9254         1.3            0.13882        0.3716         0.7975         0.3716         1.3            
55       bat        0.06           1.4            2.18           0.821          1.1            0.033          0.0001         0.33           0.577          4000           23             0              0.85185        0.28049        3.9827         1.3            0.19993        0.3836         0.901          0.3836         1.1704         
56       bat        0.08           1.4            2.18           0.821          1.1            0.033          0.0001         0.33           0.577          4000           23             0              0.85185        0.28049        3.9827         1.3            0.19993        0.3836         0.901          0.3836         1.1704         
57       bat        0.06           1.2            1.78           1.003          1.1            0.033          0.0001         0.33           0.577          4000           23             0              1.6502         0.16521        4.1967         1.3            0.1041         0.3591         0.7825         0.3591         1.3            
58       bat        0.08           1.2            1.78           1.003          1.1            0.033          0.0001         0.33           0.577          4000           23             0              1.6502         0.16521        4.1967         1.3            0.1041         0.3591         0.7825         0.3591         1.3            
59       bat        0.06           1.4            1.78           1.003          1.1            0.033          0.0001         0.33           0.577          4000           23             0              1.38122        0.2291         4.2615         1.3            0.13882        0.3731         0.8845         0.3731         1.1655         
60       bat        0.08           1.4            1.78           1.003          1.1            0.033          0.0001         0.33           0.577          4000           23             0              1.38122        0.2291         4.2615         1.3            0.13882        0.3731         0.8845         0.3731         1.1655         
61       bat        0.06           1.2            2.18           1.003          1.1            0.033          0.0001         0.33           0.577          4000           23             0              1.62845        0.16799        4.1692         1.3            0.10688        0.3604         0.7848         0.3604         1.3            
62       bat        0.08           1.2            2.18           1.003          1.1            0.033          0.0001         0.33           0.577          4000           23             0              1.62845        0.16799        4.1692         1.3            0.10688        0.3604         0.7848         0.3604         1.3            
63       bat        0.06           1.4            2.18           1.003          1.1            0.033          0.0001         0.33           0.577          4000           23             0              1.3573         0.23465        4.2317         1.3            0.14299        0.376          0.8867         0.376          1.1662         
64       bat        0.08           1.4            2.18           1.003          1.1            0.033          0.0001         0.33           0.577          4000           23             0              1.3573         0.23465        4.2317         1.3            0.14299        0.376          0.8867         0.376          1.1662         
65       bat        0.06           1.2            1.78           0.821          0.9            0.016          0.00015        0.33           0.577          4000           23             0              0.55006        0.29021        2.0264         1.3            0.17354        0.3821         0.6416         0.3821         1.169          
66       bat        0.08           1.2            1.78           0.821          0.9            0.016          0.00015        0.33           0.577          4000           23             0              0.55006        0.29021        2.0264         1.3            0.17354        0.3821         0.6416         0.3821         1.169          
67       bat        0.06           1.4            1.78           0.821          0.9            0.016          0.00015        0.33           0.577          4000           23             0              0.42188        0.56937        2.4128         1.3            0.3041         0.3877         0.6518         0.3877         0.9722         
68       bat        0.08           1.4            1.78           0.821          0.9            0.016          0.00015        0.33           0.577          4000           23             0              0.42188        0.56937        2.4128         1.3            0.3041         0.3877         0.6518         0.3877         0.9722         
69       bat        0.06           1.2            2.18           0.821          0.9            0.016          0.00015        0.33           0.577          4000           23             0              0.53847        0.29576        2.0019         1.3            0.17771        0.3816         0.6423         0.3816         1.1693         
70       bat        0.08           1.2            2.18           0.821          0.9            0.016          0.00015        0.33           0.577          4000           23             0              0.53847        0.29576        2.0019         1.3            0.17771        0.3816         0.6423         0.3816         1.1693         
