%eval_id interface rv             ibd            dh             cw             mn             sd             po             fat            co             kd             tauc           AvgErr         
50       interface1 15577224.21    0.01           15.56          11.8           0.025          0.0003         0.349          0.577          10000          27             2.5            78.31086       
51       interface1 15577223.21    0.01           15.56          11.8           0.025          0.0003         0.349          0.675          10000          27             2.5            70.00154       
52       interface1 15577224.21    0.01           15.56          11.6           0.025          0.0003         0.349          0.675          10000          27             2.5            70.42386       
53       interface1 15577225.21    0.01           15.56          11.8           0.025          0.0003         0.349          0.675          10000          27             2.5            70.00153       
54       interface1 15577224.21    0.01           15.56          11.8           0.025          0.0003         0.349          0.675          10000          26             2.5            68.2796        
55       interface1 15577224.21    0.01           15.51          11.8           0.025          0.0003         0.349          0.675          10000          26             2.5            100            
56       interface1 15577223.21    0.01           15.56          11.8           0.025          0.0003         0.349          0.675          10000          26             2.5            68.27962       
57       interface1 15577224.21    0.01           15.56          11.8           0.025          0.0003         0.235          0.675          10000          26             2.5            68.69771       
58       interface1 15577224.21    0.05           15.56          11.8           0.025          0.0003         0.349          0.675          10000          26             2.5            77.16636       
59       interface1 15577224.21    0.01           15.56          11.8           0.025          0.0003         0.349          0.675          10001          26             2.5            68.27767       
60       interface1 15577225.21    0.01           15.56          11.8           0.025          0.0003         0.349          0.675          10000          26             2.5            68.27959       
61       interface1 15577224.21    0.01           15.56          12.8           0.025          0.0003         0.349          0.675          10000          26             2.5            68.32344       
62       interface1 15577224.21    0.01           15.61          11.8           0.025          0.0003         0.349          0.675          10000          26             2.5            71.20254       
63       interface1 15577224.21    0.01           15.56          11.8           0.025          0.0003         0.349          0.675          9999           26             2.5            68.28184       
64       interface1 15577224.21    0.01           15.56          11.8           0.025          0.0003         0.349          0.675          10000          26             3.5            99.97427       
65       interface1 15577224.21    0.01           15.56          11.6           0.025          0.0003         0.349          0.675          10000          26             2.5            68.72399       
66       interface1 15577224.21    0.01           15.56          11.8           0.025          0.0003         0.349          0.675          10000          25             2.5            66.18289       
67       interface1 15577224.21    0.01           15.56          11.8           0.025          0.0003         0.349          0.675          10000          24             2.5            64.63219       
68       interface1 15577224.21    0.01           15.56          11.8           0.025          0.0003         0.235          0.675          10000          24             2.5            65.20439       
69       interface1 15577224.21    0.01           15.56          11.8           0.025          0.0003         0.349          0.675          10000          24             3.5            99.97427       
70       interface1 15577223.21    0.01           15.56          11.8           0.025          0.0003         0.349          0.675          10000          24             2.5            64.63219       
71       interface1 15577224.21    0.01           15.56          11.6           0.025          0.0003         0.349          0.675          10000          24             2.5            64.07188       
72       interface1 15577224.21    0.01           15.56          11.6           0.025          0.0003         0.349          0.675          10000          24             1.5            68.05688       
73       interface1 15577224.21    0.01           15.56          11.6           0.025          0.0003         0.349          0.675          9999           24             2.5            64.07405       
74       interface1 15577224.21    0.01           15.56          12.6           0.025          0.0003         0.349          0.675          10000          24             2.5            63.91571       
75       interface1 15577224.21    0.01           15.56          12.6           0.025          0.0003         0.349          0.675          9999           24             2.5            63.91774       
76       interface1 15577224.21    0.01           15.56          12.6           0.025          0.0003         0.349          0.675          10000          24             1.5            68.76368       
77       interface1 15577224.21    0.01           15.56          12.6           0.025          0.0003         0.349          0.675          10000          23             2.5            62.37383       
78       interface1 15577223.21    0.01           15.56          12.6           0.025          0.0003         0.349          0.675          10000          23             2.5            62.37383       
79       interface1 15577224.21    0.01           15.56          12.6           0.025          0.0003         0.349          0.675          10000          23             3.5            99.97427       
80       interface1 15577224.21    0.01           15.56          12.8           0.025          0.0003         0.349          0.675          10000          23             2.5            63.15643       
81       interface1 15577225.21    0.01           15.56          12.6           0.025          0.0003         0.349          0.675          10000          23             2.5            62.37383       
82       interface1 15577224.21    0.01           15.56          12.6           0.025          0.0003         0.349          0.675          10000          23             1.5            66.53205       
83       interface1 15577224.21    0.01           15.56          12.6           0.025          0.0003         0.349          0.675          10000          22             2.5            62.33743       
84       interface1 15577224.21    0.01           15.56          12.6           0.025          0.0003         0.349          0.675          10001          22             2.5            62.33522       
85       interface1 15577225.21    0.01           15.56          12.6           0.025          0.0003         0.349          0.675          10000          22             2.5            62.33742       
86       interface1 15577223.21    0.01           15.56          12.6           0.025          0.0003         0.349          0.675          10000          22             2.5            62.33743       
87       interface1 15577224.21    0.01           15.51          12.6           0.025          0.0003         0.349          0.675          10000          22             2.5            100            
88       interface1 15577224.21    0.01           15.56          12.6           0.025          0.0003         0.349          0.675          10000          22             1.5            63.90529       
89       interface1 15577224.21    0.01           15.56          12.6           0.025          0.0003         0.235          0.675          10000          22             2.5            61.38716       
90       interface1 15577224.21    0.01           15.56          12.6           0.025          0.0003         0.235          0.675          10001          22             2.5            61.38523       
91       interface1 15577224.21    0.01           15.56          12.6           0.025          0.0003         0.235          0.675          10000          21             2.5            60.85872       
92       interface1 15577224.21    0.01           15.56          12.6           0.025          0.0003         0.235          0.675          9999           21             2.5            60.86069       
93       interface1 15577224.21    0.05           15.56          12.6           0.025          0.0003         0.235          0.675          10000          21             2.5            68.86588       
94       interface1 15577224.21    0.01           15.56          12.6           0.025          0.0003         0.235          0.675          10000          20             2.5            60.77396       
95       interface1 15577224.21    0.01           15.56          11.6           0.025          0.0003         0.235          0.675          10000          20             2.5            60.74783       
96       interface1 15577224.21    0.01           15.56          11.6           0.025          0.0003         0.235          0.675          10000          20             3.5            99.97427       
97       interface1 15577224.21    0.01           15.56          11.6           0.025          0.0003         0.235          0.675          9999           20             2.5            60.74999       
98       interface1 15577224.21    0.01           15.56          11.6           0.025          0.0003         0.235          0.675          10000          21             2.5            60.71784       
99       interface1 15577224.21    0.01           15.56          11.6           0.025          0.0003         0.235          0.675          10000          21             3.5            99.97427       
100      interface1 15577225.21    0.01           15.56          11.6           0.025          0.0003         0.235          0.675          10000          21             2.5            60.71784       
101      interface1 15577224.21    0.01           15.51          11.6           0.025          0.0003         0.235          0.675          10000          21             2.5            100            
102      interface1 15577224.21    0.01           15.56          11.6           0.025          0.0003         0.235          0.675          10001          21             2.5            60.71572       
103      interface1 15577224.21    0.01           15.56          11.6           0.025          0.0003         0.349          0.675          10000          21             2.5            61.55894       
104      interface1 15577224.21    0.01           15.61          11.6           0.025          0.0003         0.235          0.675          10000          21             2.5            62.57587       
105      interface1 15577224.21    0.01           15.56          11.6           0.025          0.0003         0.235          0.577          10000          21             2.5            69.28471       
106      interface1 15577224.21    0.01           15.56          11.6           0.025          0.0003         0.235          0.675          10000          21             1.5            63.00214       
107      interface1 15577224.21    0.01           15.56          11.6           0.025          0.0003         0.235          0.675          9999           21             2.5            60.71979       
108      interface1 15577223.21    0.01           15.56          11.6           0.025          0.0003         0.235          0.675          10000          21             2.5            60.71785       
109      interface1 15577224.21    0.05           15.56          11.6           0.025          0.0003         0.235          0.675          10000          21             2.5            69.54586       
110      interface1 15577224.21    0.01           15.56          11.6           0.025          0.0003         0.235          0.675          10000          22             2.5            62.29574       
111      interface1 15577224.21    0.01           15.56          12.1           0.025          0.0003         0.235          0.675          10000          21             2.5            60.80453       
112      interface1 15577224.21    0.01           15.56          11.6           0.025          0.0003         0.235          0.675          10000          21             3              64.22804       
113      interface1 15577224.21    0.01           15.56          11.6           0.025          0.0003         0.235          0.675          10000          20.5           2.5            60.29402       
114      interface1 15577223.71    0.01           15.56          11.6           0.025          0.0003         0.235          0.675          10000          20.5           2.5            60.29402       
115      interface1 15577224.21    0.01           15.56          12.1           0.025          0.0003         0.235          0.675          10000          20.5           2.5            61.40392       
116      interface1 15577224.21    0.01           15.56          11.6           0.025          0.0003         0.235          0.675          10000          20.5           2              60.2086        
117      interface1 15577224.71    0.01           15.56          11.6           0.025          0.0003         0.235          0.675          10000          20.5           2              60.20861       
118      interface1 15577224.21    0.01           15.56          11.6           0.025          0.0003         0.235          0.675          9999.5         20.5           2              60.2097        
119      interface1 15577224.21    0.01           15.56          11.6           0.025          0.0003         0.235          0.675          10000.5        20.5           2              60.20772       
120      interface1 15577224.21    0.01           15.56          11.6           0.025          0.0003         0.235          0.675          10000          20.5           1.5            62.17965       
121      interface1 15577224.21    0.01           15.56          11.6           0.025          0.0003         0.235          0.675          10000          21             2              61.20383       
122      interface1 15577223.71    0.01           15.56          11.6           0.025          0.0003         0.235          0.675          10000          20.5           2              60.2086        
123      interface1 15577224.21    0.01           15.56          11.6           0.025          0.0003         0.349          0.675          10000          20.5           2              59.86239       
124      interface1 15577224.21    0.01           15.51          11.6           0.025          0.0003         0.349          0.675          10000          20.5           2              100            
125      interface1 15577224.21    0.05           15.56          11.6           0.025          0.0003         0.349          0.675          10000          20.5           2              68.68854       
126      interface1 15577224.21    0.01           15.61          11.6           0.025          0.0003         0.349          0.675          10000          20.5           2              63.56075       
127      interface1 15577224.71    0.01           15.56          11.6           0.025          0.0003         0.349          0.675          10000          20.5           2              59.86239       
128      interface1 15577224.21    0.01           15.56          11.6           0.025          0.0003         0.349          0.577          10000          20.5           2              68.02679       
129      interface1 15577224.21    0.01           15.56          11.6           0.025          0.0003         0.349          0.675          10000.5        20.5           2              59.86133       
130      interface1 15577224.21    0.01           15.56          11.6           0.025          0.0003         0.349          0.675          10000          21             2              60.37637       
131      interface1 15577224.21    0.01           15.56          11.6           0.025          0.0003         0.349          0.675          10000          20             2              59.50918       
132      interface1 15577224.21    0.01           15.56          11.6           0.025          0.0003         0.349          0.675          10000          19.5           2              58.96766       
133      interface1 15577224.71    0.01           15.56          11.6           0.025          0.0003         0.349          0.675          10000          19.5           2              58.96766       
134      interface1 15577224.21    0.01           15.61          11.6           0.025          0.0003         0.349          0.675          10000          19.5           2              61.29988       
135      interface1 15577224.21    0.05           15.56          11.6           0.025          0.0003         0.349          0.675          10000          19.5           2              66.48588       
136      interface1 15577224.21    0.01           15.56          11.6           0.025          0.0003         0.349          0.675          9999.5         19.5           2              58.96873       
137      interface1 15577224.21    0.01           15.56          11.6           0.025          0.0003         0.235          0.675          10000          19.5           2              59.38502       
138      interface1 15577224.21    0.01           15.56          11.6           0.025          0.0003         0.349          0.675          10000          19.5           2.5            60.61745       
139      interface1 15577224.21    0.01           15.51          11.6           0.025          0.0003         0.349          0.675          10000          19.5           2              100            
140      interface1 15577224.21    0.01           15.56          12.1           0.025          0.0003         0.349          0.675          10000          19.5           2              59.25551       
141      interface1 15577224.21    0.01           15.56          11.6           0.025          0.0003         0.349          0.675          10000.5        19.5           2              58.96658       
142      interface1 15577224.21    0.01           15.56          11.6           0.025          0.0003         0.349          0.675          10000          19.5           1.5            59.13306       
143      interface1 15577223.71    0.01           15.56          11.6           0.025          0.0003         0.349          0.675          10000          19.5           2              58.96766       
144      interface1 15577224.21    0.01           15.56          11.6           0.025          0.0003         0.349          0.577          10000          19.5           2              67.09651       
145      interface1 15577224.21    0.01           15.56          11.6           0.025          0.0003         0.349          0.675          10000          19             2              59.33529       
146      interface1 15577224.21    0.01           15.56          11.6           0.025          0.0003         0.349          0.675          10000          19.75          2              59.8043        
147      interface1 15577224.46    0.01           15.56          11.6           0.025          0.0003         0.349          0.675          10000          19.5           2              58.96766       
