%eval_id interface e_kd           Qp             Tp             Bw             Bd             Tc             Bwbc           Bwac           Bdbc           Bdac           
1        bat        23             2.6            2808           9.781          1.3            828            1.253          1.301          0.823          0.847          
2        bat        72.4           2.57           5292           9.781          1.3            396            1.289          1.414          0.613          0.613          
3        bat        121.8          2.64           396            9.781          1.3            180            0.841          1.1            0.716          0.847          
4        bat        171.2          2.95           324            9.781          1.3            216            1.512          1.682          0.686          0.771          
5        bat        220.6          3.08           288            9.781          1.3            108            0.817          1.033          0.725          0.832          
6        bat        270            3.27           252            9.781          1.3            108            0.981          1.222          0.805          0.805          
