%eval_id interface cw             ch             ph             se             Qp             Tp             Bw             Bd             Tc             Bwbc           Bwac           Bdbc           Bdac           
113      bat        1.78           1.266666667    0.2666666667   2.694          1.13           360            4.02           1.267          360            0.777          1.216          0.664          0.664          
114      bat        1.846666667    1.266666667    0.2666666667   2.694          1.13           360            4.014          1.267          720            1.21           2.765          0.661          0.661          
115      bat        1.913333333    1.266666667    0.2666666667   2.694          1.12           360            4.008          1.267          720            1.198          2.755          0.658          0.658          
116      bat        1.98           1.266666667    0.2666666667   2.694          1.11           360            4.002          1.267          720            1.192          2.746          0.655          0.655          
117      bat        2.046666667    1.266666667    0.2666666667   2.694          1.11           360            3.999          1.267          720            1.186          2.737          0.652          0.652          
118      bat        2.113333333    1.266666667    0.2666666667   2.694          1.1            360            3.996          1.267          360            0.747          1.18           0.649          0.866          
119      bat        2.18           1.266666667    0.2666666667   2.694          1.1            360            3.99           1.267          360            0.738          1.17           0.646          0.863          
120      bat        1.78           1.3            0.2666666667   2.694          1.11           360            4.002          1.3            720            1.192          2.746          0.655          0.655          
121      bat        1.846666667    1.3            0.2666666667   2.694          1.11           360            3.999          1.3            720            1.186          2.737          0.652          0.652          
122      bat        1.913333333    1.3            0.2666666667   2.694          1.1            360            3.996          1.3            360            0.747          1.18           0.649          0.866          
123      bat        1.98           1.3            0.2666666667   2.694          1.1            360            3.99           1.3            360            0.738          1.17           0.646          0.863          
124      bat        2.046666667    1.3            0.2666666667   2.694          1.19           360            3.923          1.3            288            0.585          1.058          0.579          0.817          
125      bat        2.113333333    1.3            0.2666666667   2.694          1.19           360            3.92           1.3            288            0.582          1.058          0.576          0.814          
126      bat        2.18           1.3            0.2666666667   2.694          1.18           360            3.917          1.3            288            0.576          1.052          0.573          0.814          
127      bat        1.78           1.333333333    0.2666666667   2.694          1.1            360            3.99           1.332          360            0.738          1.17           0.646          0.863          
128      bat        1.846666667    1.333333333    0.2666666667   2.694          1.19           360            3.923          1.332          288            0.585          1.058          0.579          0.817          
129      bat        1.913333333    1.333333333    0.2666666667   2.694          1.19           360            3.92           1.332          288            0.582          1.058          0.576          0.814          
