%eval_id interface se             ibh            mn             Qp             Tp             Bw             Tc             Bwbc           Bwac           
1        bat        0.821          0.9            0.016          1.28739        404.748        3.7785         259.74         0.9275         0.9628         
2        bat        0.8361666667   0.9            0.016          1.33749        394.74         3.8025         249.768        0.9189         0.9534         
3        bat        0.8513333333   0.9            0.016          1.38882        389.736        3.8265         239.76         0.9082         0.9412         
4        bat        0.8665         0.9            0.016          1.43924        384.768        3.8498         234.756        0.923          0.9604         
5        bat        0.8816666667   0.9            0.016          1.49128        374.76         3.873          224.748        0.9055         0.9397         
6        bat        0.8968333333   0.9            0.016          1.54311        364.752        3.8954         219.744        0.9142         0.952          
7        bat        0.912          0.9            0.016          1.59663        354.744        3.918          214.74         0.9228         0.9633         
8        bat        0.9271666667   0.9            0.016          1.65053        349.74         3.9399         204.768        0.894          0.9293         
9        bat        0.9423333333   0.9            0.016          1.70563        339.732        3.9617         199.764        0.8985         0.9356         
10       bat        0.9575         0.9            0.016          1.75825        334.764        3.9819         194.76         0.8975         0.9357         
11       bat        0.9726666667   0.9            0.016          1.81216        329.76         4.0021         189.756        0.8958         0.9348         
12       bat        0.9878333333   0.9            0.016          1.86737        324.756        4.0223         184.752        0.8939         0.9331         
13       bat        1.003          0.9            0.016          1.92358        314.748        4.0422         179.748        0.8905         0.9301         
14       bat        0.821          0.9166666667   0.016          1.27103        404.748        3.7705         194.76         0.5008         0.5147         
15       bat        0.8361666667   0.9166666667   0.016          1.32111        394.74         3.7947         189.756        0.506          0.5148         
16       bat        0.8513333333   0.9166666667   0.016          1.37166        389.736        3.8185         184.752        0.5101         0.5128         
17       bat        0.8665         0.9166666667   0.016          1.42213        379.764        3.8419         174.744        0.4984         0.513          
18       bat        0.8816666667   0.9166666667   0.016          1.4735         374.76         3.8651         169.74         0.5            0.5115         
19       bat        0.8968333333   0.9166666667   0.016          1.52521        364.752        3.8878         164.736        0.5006         0.5105         
20       bat        0.912          0.9166666667   0.016          1.57906        354.744        3.9106         159.732        0.5002         0.5078         
21       bat        0.9271666667   0.9166666667   0.016          1.63267        349.74         3.9327         154.764        0.4987         0.506          
22       bat        0.9423333333   0.9166666667   0.016          1.6875         339.732        3.9546         149.76         0.4962         0.5052         
23       bat        0.9575         0.9166666667   0.016          1.74033        334.764        3.9751         184.752        0.5034         0.8756         
24       bat        0.9726666667   0.9166666667   0.016          1.7936         329.76         3.9952         184.752        0.8701         0.9138         
25       bat        0.9878333333   0.9166666667   0.016          1.84766        324.756        4.0151         179.748        0.8647         0.9083         
26       bat        1.003          0.9166666667   0.016          1.90355        319.752        4.0352         174.744        0.4995         0.9017         
27       bat        0.821          0.9333333333   0.016          1.2533         404.748        3.7617         189.756        0.505          0.5311         
28       bat        0.8361666667   0.9333333333   0.016          1.3037         394.74         3.7864         184.752        0.5091         0.529          
29       bat        0.8513333333   0.9333333333   0.016          1.3548         384.768        3.8106         174.744        0.4972         0.5271         
30       bat        0.8665         0.9333333333   0.016          1.40454        379.764        3.8338         169.74         0.4988         0.5277         
31       bat        0.8816666667   0.9333333333   0.016          1.45659        369.756        3.8576         164.736        0.4993         0.5243         
32       bat        0.8968333333   0.9333333333   0.016          1.50757        364.752        3.8801         159.732        0.4988         0.5241         
33       bat        0.912          0.9333333333   0.016          1.56069        354.744        3.9029         154.764        0.4973         0.5223         
34       bat        0.9271666667   0.9333333333   0.016          1.61414        349.74         3.9251         149.76         0.4948         0.5215         
35       bat        0.9423333333   0.9333333333   0.016          1.66794        344.736        3.9469         144.756        0.4912         0.5194         
36       bat        0.9575         0.9333333333   0.016          1.72108        334.764        3.9677         139.752        0.4865         0.5184         
37       bat        0.9726666667   0.9333333333   0.016          1.77453        329.76         3.9881         139.752        0.5001         0.5165         
38       bat        0.9878333333   0.9333333333   0.016          1.82934        324.756        4.0084         134.748        0.494          0.5135         
39       bat        1.003          0.9333333333   0.016          1.88394        319.752        4.0282         129.744        0.4869         0.5122         
40       bat        0.821          0.95           0.016          1.23813        399.744        3.7541         184.752        0.508          0.5455         
41       bat        0.8361666667   0.95           0.016          1.28793        389.736        3.7788         174.744        0.496          0.5436         
42       bat        0.8513333333   0.95           0.016          1.33867        384.768        3.803          169.74         0.4975         0.5419         
43       bat        0.8665         0.95           0.016          1.38985        379.764        3.8269         164.736        0.498          0.5408         
44       bat        0.8816666667   0.95           0.016          1.43971        374.76         3.85           159.732        0.4975         0.5405         
45       bat        0.8968333333   0.95           0.016          1.49182        364.752        3.8732         154.764        0.496          0.5387         
46       bat        0.912          0.95           0.016          1.54372        359.748        3.8957         149.76         0.4934         0.538          
47       bat        0.9271666667   0.95           0.016          1.59746        349.74         3.9183         144.756        0.4898         0.536          
48       bat        0.9423333333   0.95           0.016          1.65197        344.736        3.9405         139.752        0.4851         0.5324         
49       bat        0.9575         0.95           0.016          1.70457        334.764        3.9613         139.752        0.4986         0.5302         
50       bat        0.9726666667   0.95           0.016          1.75747        329.76         3.9817         134.748        0.4925         0.53           
51       bat        0.9878333333   0.95           0.016          1.81123        324.756        4.0018         129.744        0.4853         0.5287         
52       bat        1.003          0.95           0.016          1.86637        319.752        4.0219         129.744        0.4979         0.5264         
53       bat        0.821          0.9666666667   0.016          1.22437        399.744        3.7472         179.748        0.5099         0.5603         
54       bat        0.8361666667   0.9666666667   0.016          1.27386        389.736        3.7719         169.74         0.4963         0.5586         
55       bat        0.8513333333   0.9666666667   0.016          1.32388        384.768        3.796          164.736        0.4968         0.5575         
56       bat        0.8665         0.9666666667   0.016          1.37474        379.764        3.8199         159.732        0.4962         0.5572         
57       bat        0.8816666667   0.9666666667   0.016          1.42518        374.76         3.8433         154.764        0.4946         0.5554         
58       bat        0.8968333333   0.9666666667   0.016          1.4764         364.752        3.8664         149.76         0.492          0.5547         
59       bat        0.912          0.9666666667   0.016          1.52861        359.748        3.8892         144.756        0.4884         0.5527         
60       bat        0.9271666667   0.9666666667   0.016          1.58254        349.74         3.9121         144.756        0.5025         0.5492         
61       bat        0.9423333333   0.9666666667   0.016          1.6362         344.736        3.9341         139.752        0.4973         0.5472         
62       bat        0.9575         0.9666666667   0.016          1.68791        339.732        3.9548         134.748        0.4909         0.5468         
63       bat        0.9726666667   0.9666666667   0.016          1.74065        334.764        3.9753         129.744        0.4837         0.5455         
64       bat        0.9878333333   0.9666666667   0.016          1.79491        324.756        3.9957         129.744        0.4963         0.5432         
65       bat        1.003          0.9666666667   0.016          1.85004        319.752        4.016          124.74         0.4876         0.5398         
66       bat        0.821          0.9833333333   0.016          1.21118        399.744        3.7404         169.74         0.4951         0.5755         
67       bat        0.8361666667   0.9833333333   0.016          1.26008        394.74         3.7651         164.736        0.4955         0.5744         
68       bat        0.8513333333   0.9833333333   0.016          1.3094         384.768        3.7891         159.732        0.4949         0.5741         
69       bat        0.8665         0.9833333333   0.016          1.36053        379.764        3.8133         154.764        0.4933         0.5723         
70       bat        0.8816666667   0.9833333333   0.016          1.41169        374.76         3.8371         149.76         0.4906         0.569          
71       bat        0.8968333333   0.9833333333   0.016          1.46136        364.752        3.8597         149.76         0.5052         0.5696         
72       bat        0.912          0.9833333333   0.016          1.51449        359.748        3.8831         144.756        0.501          0.5662         
73       bat        0.9271666667   0.9833333333   0.016          1.56671        354.744        3.9055         139.752        0.4958         0.5643         
74       bat        0.9423333333   0.9833333333   0.016          1.61918        344.736        3.9272         134.748        0.4895         0.564          
75       bat        0.9575         0.9833333333   0.016          1.67038        339.732        3.9478         129.744        0.4821         0.5625         
76       bat        0.9726666667   0.9833333333   0.016          1.72359        334.764        3.9687         129.744        0.4947         0.5602         
77       bat        0.9878333333   0.9833333333   0.016          1.77763        329.76         3.9893         124.74         0.4859         0.5568         
78       bat        1.003          0.9833333333   0.016          1.83057        324.756        4.0089         119.736        0.4761         0.5557         
79       bat        0.821          1              0.016          1.19245        404.748        3.7307         164.736        0.4943         0.5915         
80       bat        0.8361666667   1              0.016          1.23884        399.744        3.7545         159.732        0.4936         0.5912         
81       bat        0.8513333333   1              0.016          1.28756        389.736        3.7786         154.764        0.4919         0.5894         
82       bat        0.8665         1              0.016          1.33819        384.768        3.8028         149.76         0.4892         0.5861         
