%eval_id interface             kd             pw             uv              q              t 
1              bat            1.5           0.01       13870000              0              0 
2              bat         17.625           0.01       13870000              0              0 
3              bat          33.75           0.01       13870000              0              0 
4              bat         49.875           0.01       13870000              0              0 
5              bat             66           0.01       13870000              0              0 
6              bat            1.5           0.02       13870000        1150.89            5.3 
7              bat         17.625           0.02       13870000        2631.53            1.4 
8              bat          33.75           0.02       13870000        3556.62            1.1 
9              bat         49.875           0.02       13870000        4139.28            0.9 
10             bat             66           0.02       13870000         4883.6            0.8 
11             bat            1.5           0.03       13870000        1135.79            5.1 
12             bat         17.625           0.03       13870000        2662.66            1.4 
13             bat          33.75           0.03       13870000        3460.63              1 
14             bat         49.875           0.03       13870000        4189.47            0.9 
15             bat             66           0.03       13870000        4762.41            0.8 
16             bat            1.5           0.04       13870000        1137.69              5 
17             bat         17.625           0.04       13870000        2648.57            1.4 
18             bat          33.75           0.04       13870000        3472.47              1 
19             bat         49.875           0.04       13870000        4175.67            0.9 
20             bat             66           0.04       13870000        4724.59            0.8 
21             bat            1.5           0.05       13870000        1130.23              5 
22             bat         17.625           0.05       13870000        2636.29            1.4 
23             bat          33.75           0.05       13870000        3428.24              1 
24             bat         49.875           0.05       13870000        4157.12            0.9 
25             bat             66           0.05       13870000        4710.66            0.8 
26             bat            1.5           0.01     14723612.4              0              0 
27             bat         17.625           0.01     14723612.4              0              0 
28             bat          33.75           0.01     14723612.4              0              0 
29             bat         49.875           0.01     14723612.4              0              0 
30             bat             66           0.01     14723612.4              0              0 
31             bat            1.5           0.02     14723612.4        1095.71            5.1 
32             bat         17.625           0.02     14723612.4        2503.34            1.4 
33             bat          33.75           0.02     14723612.4        3351.32              1 
34             bat         49.875           0.02     14723612.4        3981.08            0.9 
35             bat             66           0.02     14723612.4        4569.06            0.8 
36             bat            1.5           0.03     14723612.4        1099.36              5 
37             bat         17.625           0.03     14723612.4        2544.02            1.3 
38             bat          33.75           0.03     14723612.4        3334.26              1 
39             bat         49.875           0.03     14723612.4        3995.39            0.8 
40             bat             66           0.03     14723612.4        4416.85            0.7 
41             bat            1.5           0.04     14723612.4        1098.18            4.9 
42             bat         17.625           0.04     14723612.4        2533.95            1.3 
43             bat          33.75           0.04     14723612.4        3322.84              1 
44             bat         49.875           0.04     14723612.4        3995.77            0.8 
45             bat             66           0.04     14723612.4        4516.16            0.7 
46             bat            1.5           0.05     14723612.4        1102.42            4.8 
47             bat         17.625           0.05     14723612.4        2525.07            1.3 
48             bat          33.75           0.05     14723612.4        3307.52              1 
49             bat         49.875           0.05     14723612.4        3990.88            0.8 
50             bat             66           0.05     14723612.4        4533.64            0.7 
51             bat            1.5           0.01     15577224.8              0              0 
52             bat         17.625           0.01     15577224.8              0              0 
53             bat          33.75           0.01     15577224.8              0              0 
54             bat         49.875           0.01     15577224.8              0              0 
55             bat             66           0.01     15577224.8              0              0 
56             bat            1.5           0.02     15577224.8         1048.9              5 
57             bat         17.625           0.02     15577224.8        2385.45            1.3 
58             bat          33.75           0.02     15577224.8        3153.02              1 
59             bat         49.875           0.02     15577224.8        3721.88            0.8 
60             bat             66           0.02     15577224.8        4350.59            0.7 
61             bat            1.5           0.03     15577224.8        1034.44            4.7 
62             bat         17.625           0.03     15577224.8        2411.92            1.2 
63             bat          33.75           0.03     15577224.8        3168.49            0.9 
64             bat         49.875           0.03     15577224.8        3749.03            0.8 
65             bat             66           0.03     15577224.8        4257.59            0.7 
66             bat            1.5           0.04     15577224.8         1034.9            4.7 
67             bat         17.625           0.04     15577224.8        2404.82            1.2 
68             bat          33.75           0.04     15577224.8        3165.29            0.9 
69             bat         49.875           0.04     15577224.8        3738.03            0.8 
70             bat             66           0.04     15577224.8        4262.13            0.7 
71             bat            1.5           0.05     15577224.8        1033.77            4.5 
72             bat         17.625           0.05     15577224.8        2399.31            1.2 
73             bat          33.75           0.05     15577224.8        3136.11            0.9 
74             bat         49.875           0.05     15577224.8         3728.1            0.8 
75             bat             66           0.05     15577224.8         4248.8            0.7 
76             bat            1.5           0.01     16430837.2              0              0 
77             bat         17.625           0.01     16430837.2              0              0 
78             bat          33.75           0.01     16430837.2              0              0 
79             bat         49.875           0.01     16430837.2              0              0 
80             bat             66           0.01     16430837.2              0              0 
81             bat            1.5           0.02     16430837.2         985.98            4.9 
82             bat         17.625           0.02     16430837.2        2251.62            1.2 
83             bat          33.75           0.02     16430837.2        2980.33            0.9 
84             bat         49.875           0.02     16430837.2        3511.07            0.8 
85             bat             66           0.02     16430837.2        4073.71            0.7 
86             bat            1.5           0.03     16430837.2         983.56            4.7 
87             bat         17.625           0.03     16430837.2        2265.85            1.1 
88             bat          33.75           0.03     16430837.2        2935.25            0.9 
89             bat         49.875           0.03     16430837.2        3532.71            0.7 
90             bat             66           0.03     16430837.2        3945.54            0.7 
91             bat            1.5           0.04     16430837.2         985.33            4.6 
