 
    Time(hr),     Qbreach,    Qspill,    zs_upstr, zs_downstr, zb_breach, B_bottom,    B_top,  Areabreach, Brchsideslope, Vol_watout, USSedRate, DSSedRate 
     6.32493      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.32632      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.32771      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.32910      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.33049      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.33187      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.33326      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.33465      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.33604      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.33743      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.33882      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.34021      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.34160      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.34299      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.34438      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.34576      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.34715      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.34854      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.34993      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.35132      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.35271      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.35410      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.35549      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.35687      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.35826      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.35965      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.36104      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.36243      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.36382      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.36521      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.36660      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.36799      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.36938      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.37076      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.37215      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.37354      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.37493      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.37632      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.37771      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.37910      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.38049      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.38188      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.38326      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.38465      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.38604      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.38743      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.38882      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.39021      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.39160      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.39299      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.39437      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.39576      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.39715      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.39854      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.39993      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.40132      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.40271      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.40410      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.40549      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.40688      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.40826      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.40965      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.41104      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.41243      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.41382      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.41521      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.41660      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.41799      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.41937      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.42076      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.42215      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.42354      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.42493      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.42632      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.42771      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.42910      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.43049      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.43188      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.43326      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.43465      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.43604      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.43743      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.43882      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.44021      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.44160      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.44299      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.44438      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.44576      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.44715      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.44854      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.44993      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.45132      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.45271      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.45410      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.45549      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.45687      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.45826      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.45965      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.46104      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.46243      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.46382      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.46521      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.46660      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.46799      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.46938      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.47076      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.47215      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.47354      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.47493      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.47632      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.47771      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.47910      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.48049      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.48187      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.48326      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.48465      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.48604      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.48743      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.48882      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.49021      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.49160      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.49299      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.49438      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.49576      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.49715      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.49854      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.49993      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.50132      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.50271      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.50410      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.50549      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.50688      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.50826      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.50965      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.51104      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.51243      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.51382      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.51521      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.51660      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.51799      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.51937      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.52076      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.52215      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.52354      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.52493      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.52632      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.52771      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.52910      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.53049      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.53188      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.53326      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.53465      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.53604      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.53743      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.53882      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.54021      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.54160      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.54299      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.54437      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.54576      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.54715      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.54854      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.54993      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.55132      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.55271      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.55410      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.55549      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.55688      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.55826      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.55965      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.56104      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.56243      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.56382      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.56521      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.56660      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.56799      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.56938      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.57076      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.57215      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.57354      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.57493      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.57632      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.57771      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.57910      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.58049      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.58187      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.58326      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.58465      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.58604      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.58743      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.58882      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.59021      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.59160      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.59299      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.59438      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.59576      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.59715      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.59854      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.59993      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.60132      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.60271      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.60410      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.60549      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.60687      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.60826      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.60965      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.61104      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.61243      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.61382      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
     6.61521      0.00000      0.00000     0.0001     0.0001     0.0000     7.5800     7.7319     0.0024    17.1098       1059.654    0.00000    0.00000
