%eval_id interface cc             ch             cw             se             ph             mn             pd             po             fa             co             kd             tu             Qp             Tp             Bw             Tc             Bwbc           Bwac           
36       bat        0.08           1.4            1.78           0.821          0.9            0.033          0.0001         0.33           0.577          4000           23             0              0.84735        1844.748       4.0133         1144.764       0.3875         0.652          
37       bat        0.06           1.2            2.18           0.821          0.9            0.033          0.0001         0.33           0.577          4000           23             0              0.955          1029.744       3.8871         669.744        0.3828         0.6428         
38       bat        0.08           1.2            2.18           0.821          0.9            0.033          0.0001         0.33           0.577          4000           23             0              0.955          1029.744       3.8871         669.744        0.3828         0.6428         
39       bat        0.06           1.4            2.18           0.821          0.9            0.033          0.0001         0.33           0.577          4000           23             0              0.82627        1899.756       3.9835         1174.752       0.388          0.652          
40       bat        0.08           1.4            2.18           0.821          0.9            0.033          0.0001         0.33           0.577          4000           23             0              0.82627        1899.756       3.9835         1174.752       0.388          0.652          
41       bat        0.06           1.2            1.78           1.003          0.9            0.033          0.0001         0.33           0.577          4000           23             0              1.55431        744.732        4.1636         454.752        0.3648         0.6193         
42       bat        0.08           1.2            1.78           1.003          0.9            0.033          0.0001         0.33           0.577          4000           23             0              1.55431        744.732        4.1636         454.752        0.3648         0.6193         
43       bat        0.06           1.4            1.78           1.003          0.9            0.033          0.0001         0.33           0.577          4000           23             0              1.36251        1154.736       4.2561         679.752        0.3826         0.6437         
44       bat        0.08           1.4            1.78           1.003          0.9            0.033          0.0001         0.33           0.577          4000           23             0              1.36251        1154.736       4.2561         679.752        0.3826         0.6437         
45       bat        0.06           1.2            2.18           1.003          0.9            0.033          0.0001         0.33           0.577          4000           23             0              1.53172        759.744        4.1354         469.764        0.3679         0.6222         
46       bat        0.08           1.2            2.18           1.003          0.9            0.033          0.0001         0.33           0.577          4000           23             0              1.53172        759.744        4.1354         469.764        0.3679         0.6222         
47       bat        0.06           1.4            2.18           1.003          0.9            0.033          0.0001         0.33           0.577          4000           23             0              1.3394         1189.764       4.2263         694.764        0.3818         0.6446         
48       bat        0.08           1.4            2.18           1.003          0.9            0.033          0.0001         0.33           0.577          4000           23             0              1.3394         1189.764       4.2263         694.764        0.3818         0.6446         
49       bat        0.06           1.2            1.78           0.821          1.1            0.033          0.0001         0.33           0.577          4000           23             0              1.04318        764.748        3.9528         489.744        0.3724         0.7965         
50       bat        0.08           1.2            1.78           0.821          1.1            0.033          0.0001         0.33           0.577          4000           23             0              1.04318        764.748        3.9528         489.744        0.3724         0.7965         
51       bat        0.06           1.4            1.78           0.821          1.1            0.033          0.0001         0.33           0.577          4000           23             0              0.85954        984.744        4.0127         704.736        0.384          0.9004         
52       bat        0.08           1.4            1.78           0.821          1.1            0.033          0.0001         0.33           0.577          4000           23             0              0.85954        984.744        4.0127         704.736        0.384          0.9004         
53       bat        0.06           1.2            2.18           0.821          1.1            0.033          0.0001         0.33           0.577          4000           23             0              1.02835        784.764        3.9254         499.752        0.3716         0.7975         
54       bat        0.08           1.2            2.18           0.821          1.1            0.033          0.0001         0.33           0.577          4000           23             0              1.02835        784.764        3.9254         499.752        0.3716         0.7975         
55       bat        0.06           1.4            2.18           0.821          1.1            0.033          0.0001         0.33           0.577          4000           23             0              0.85185        1009.764       3.9827         719.748        0.3836         0.901          
56       bat        0.08           1.4            2.18           0.821          1.1            0.033          0.0001         0.33           0.577          4000           23             0              0.85185        1009.764       3.9827         719.748        0.3836         0.901          
57       bat        0.06           1.2            1.78           1.003          1.1            0.033          0.0001         0.33           0.577          4000           23             0              1.6502         594.756        4.1967         374.76         0.3591         0.7825         
58       bat        0.08           1.2            1.78           1.003          1.1            0.033          0.0001         0.33           0.577          4000           23             0              1.6502         594.756        4.1967         374.76         0.3591         0.7825         
59       bat        0.06           1.4            1.78           1.003          1.1            0.033          0.0001         0.33           0.577          4000           23             0              1.38122        824.76         4.2615         499.752        0.3731         0.8845         
60       bat        0.08           1.4            1.78           1.003          1.1            0.033          0.0001         0.33           0.577          4000           23             0              1.38122        824.76         4.2615         499.752        0.3731         0.8845         
61       bat        0.06           1.2            2.18           1.003          1.1            0.033          0.0001         0.33           0.577          4000           23             0              1.62845        604.764        4.1692         384.768        0.3604         0.7848         
62       bat        0.08           1.2            2.18           1.003          1.1            0.033          0.0001         0.33           0.577          4000           23             0              1.62845        604.764        4.1692         384.768        0.3604         0.7848         
63       bat        0.06           1.4            2.18           1.003          1.1            0.033          0.0001         0.33           0.577          4000           23             0              1.3573         844.74         4.2317         514.764        0.376          0.8867         
64       bat        0.08           1.4            2.18           1.003          1.1            0.033          0.0001         0.33           0.577          4000           23             0              1.3573         844.74         4.2317         514.764        0.376          0.8867         
65       bat        0.06           1.2            1.78           0.821          0.9            0.016          0.00015        0.33           0.577          4000           23             0              0.55006        1044.756       2.0264         624.744        0.3821         0.6416         
66       bat        0.08           1.2            1.78           0.821          0.9            0.016          0.00015        0.33           0.577          4000           23             0              0.55006        1044.756       2.0264         624.744        0.3821         0.6416         
67       bat        0.06           1.4            1.78           0.821          0.9            0.016          0.00015        0.33           0.577          4000           23             0              0.42188        2049.732       2.4128         1094.76        0.3877         0.6518         
